timestamp,day,VOLCANIC_ROCK,VOLCANIC_ROCK_VOUCHER_9500,VOLCANIC_ROCK_VOUCHER_9750,VOLCANIC_ROCK_VOUCHER_10000,VOLCANIC_ROCK_VOUCHER_10250,VOLCANIC_ROCK_VOUCHER_10500
156600,3,10158.0,658.5,409.5,173.5,31.5,2.5
156700,3,10158.5,658.5,409.5,172.5,31.5,2.5
156800,3,10159.5,659.5,410.5,173.5,32.5,2.5
156900,3,10160.5,660.5,411.5,177.5,32.5,2.5
157000,3,10163.0,663.5,414.5,180.5,33.5,2.5
157100,3,10162.5,662.5,413.5,180.5,33.5,2.5
157200,3,10163.0,663.5,414.5,178.5,33.5,2.5
157300,3,10166.5,666.5,418.5,181.5,34.5,3.5
157400,3,10169.0,669.5,420.5,183.5,35.5,3.5
157500,3,10169.0,669.0,419.5,182.5,35.5,3.5
157600,3,10166.0,666.5,417.5,185.5,34.5,3.5
157700,3,10164.5,664.5,415.5,176.5,33.5,2.5
157800,3,10163.5,663.5,414.5,177.5,33.5,2.5
157900,3,10165.5,665.5,416.5,183.5,33.5,3.5
158000,3,10163.0,663.5,414.5,179.5,33.5,2.5
158100,3,10164.5,664.5,415.5,182.5,33.5,2.5
158200,3,10163.5,663.5,414.5,181.5,33.5,2.5
158300,3,10166.0,666.5,417.5,181.5,34.5,3.5
158400,3,10165.0,665.5,416.5,181.5,33.5,3.5
158500,3,10165.5,665.5,416.5,182.5,33.5,3.5
158600,3,10164.5,665.0,416.0,180.5,33.5,3.5
158700,3,10164.5,664.5,415.5,179.5,33.5,2.5
158800,3,10164.0,664.5,414.5,181.5,33.5,2.5
158900,3,10159.0,659.5,410.0,177.5,32.5,2.5
159000,3,10159.0,659.5,410.5,174.5,32.5,2.5
159100,3,10158.0,658.5,408.5,174.5,31.5,2.5
159200,3,10156.5,656.5,408.0,172.5,31.5,2.5
159300,3,10159.5,659.5,410.5,176.5,32.5,2.5
159400,3,10159.5,659.5,410.5,176.5,32.5,2.5
159500,3,10160.5,660.5,410.5,174.5,32.5,2.5
159600,3,10158.0,658.5,409.5,172.5,31.5,2.5
159700,3,10158.0,658.5,409.5,173.5,31.5,2.5
159800,3,10160.5,660.5,411.5,173.5,32.5,2.5
159900,3,10160.5,660.5,412.5,177.5,32.5,2.5
160000,3,10159.5,659.5,410.5,176.5,32.5,2.5
160100,3,10160.0,660.5,411.5,176.5,32.5,2.5
160200,3,10158.5,658.5,409.5,174.5,32.5,2.5
160300,3,10159.0,659.5,410.5,175.5,32.5,2.5
160400,3,10158.5,658.5,409.5,172.5,32.5,2.5
160500,3,10159.5,659.5,411.0,177.5,32.5,2.5
160600,3,10159.5,659.5,410.5,172.5,32.5,2.5
160700,3,10160.0,660.5,411.5,173.5,32.5,2.5
160800,3,10159.5,659.5,410.5,175.5,32.5,2.5
160900,3,10160.5,660.5,411.5,176.5,32.5,2.5
161000,3,10162.5,662.5,414.5,179.0,33.5,2.5
161100,3,10161.0,661.0,412.5,179.5,32.5,2.5
161200,3,10161.0,660.5,411.5,179.5,32.5,2.5
161300,3,10159.0,659.5,410.5,174.5,32.5,2.5
161400,3,10159.0,659.5,410.5,174.5,32.5,2.5
161500,3,10156.5,656.5,407.5,173.5,31.5,2.5
161600,3,10155.5,656.0,407.0,171.5,31.5,2.5
161700,3,10158.0,658.0,408.5,176.5,31.5,2.5
161800,3,10155.5,655.5,406.5,175.5,31.5,2.5
161900,3,10156.0,656.0,407.5,172.5,31.5,2.5
162000,3,10157.0,657.5,408.5,176.5,31.5,2.5
162100,3,10158.0,658.5,409.5,171.5,31.5,2.5
162200,3,10159.0,659.0,409.5,173.5,32.5,2.5
162300,3,10158.0,658.5,410.0,177.5,31.5,2.5
162400,3,10157.0,657.5,408.5,173.5,31.5,2.5
162500,3,10157.5,657.5,408.5,172.5,31.5,2.5
162600,3,10156.0,656.5,407.5,173.5,31.5,2.5
162700,3,10157.0,657.5,408.5,175.5,31.5,2.5
162800,3,10156.5,656.5,407.5,174.5,31.5,2.5
162900,3,10157.5,657.5,408.5,177.5,31.5,2.5
163000,3,10156.5,657.5,408.5,173.5,31.5,2.5
163100,3,10156.0,656.5,407.5,175.5,31.5,2.5
163200,3,10157.0,657.5,408.5,173.5,31.5,2.5
163300,3,10158.5,658.5,410.0,175.5,31.5,2.5
163400,3,10157.0,657.5,408.5,172.0,31.5,2.5
163500,3,10154.5,654.5,405.5,173.5,30.5,2.5
163600,3,10154.0,654.0,405.0,171.0,30.0,2.0
163700,3,10153.5,653.5,404.5,171.5,30.5,2.5
163800,3,10153.5,654.5,405.5,170.5,30.5,2.5
163900,3,10156.5,656.5,408.5,174.5,31.5,2.5
164000,3,10158.0,658.5,409.5,173.5,31.5,2.5
164100,3,10160.0,660.5,411.5,177.5,32.5,2.5
164200,3,10162.5,663.0,413.5,179.5,33.5,2.5
164300,3,10158.0,658.5,409.5,173.5,32.5,2.5
164400,3,10157.5,657.5,408.5,173.5,31.5,2.5
164500,3,10158.5,659.0,410.5,174.5,32.5,2.5
164600,3,10158.5,658.5,409.5,170.5,32.5,2.5
164700,3,10155.5,655.5,406.5,173.5,31.5,2.5
164800,3,10157.5,657.5,408.5,174.5,31.5,2.5
164900,3,10158.5,658.5,409.5,177.5,32.5,2.5
165000,3,10162.5,662.5,414.5,177.0,33.5,2.5
165100,3,10161.5,661.5,412.5,178.5,33.5,2.5
165200,3,10158.0,658.0,409.0,174.0,32.0,2.0
165300,3,10158.0,658.5,409.5,174.5,32.5,2.5
165400,3,10158.5,658.5,409.5,176.5,32.5,2.5
165500,3,10160.0,660.5,410.5,179.5,32.5,2.5
165600,3,10160.0,660.0,411.0,174.0,32.0,2.0
165700,3,10156.0,656.5,408.5,171.5,31.5,2.5
165800,3,10157.5,657.5,408.5,171.5,31.5,2.5
165900,3,10159.0,659.5,410.5,178.5,32.5,2.5
166000,3,10158.5,659.0,410.0,177.0,33.0,3.0
166100,3,10158.5,658.5,410.5,175.5,32.5,2.5
166200,3,10161.0,661.5,411.5,176.5,32.5,2.5
166300,3,10161.0,661.5,412.5,174.5,32.5,2.5
166400,3,10159.0,659.5,410.5,174.5,32.5,2.5
166500,3,10160.0,660.5,411.5,176.5,32.5,2.5
166600,3,10163.5,663.5,414.5,180.5,33.5,3.5
166700,3,10166.0,666.5,417.5,180.5,34.5,3.5
166800,3,10165.0,665.5,416.5,180.0,34.5,3.5
166900,3,10164.0,664.5,414.5,180.5,33.5,3.5
167000,3,10161.0,661.5,412.5,176.5,32.5,2.5
167100,3,10159.5,659.5,411.5,174.5,32.5,2.5
167200,3,10161.0,661.5,412.5,177.5,32.5,2.5
167300,3,10163.0,663.5,414.5,180.5,33.5,3.0
167400,3,10161.5,661.5,412.5,178.5,32.5,2.5
167500,3,10161.0,661.5,413.0,177.5,32.5,2.5
167600,3,10163.5,663.5,414.5,180.5,33.5,3.5
167700,3,10163.5,663.5,414.5,177.5,33.5,3.5
167800,3,10165.0,665.5,415.5,181.5,33.5,3.5
167900,3,10166.0,666.5,417.5,181.5,34.5,3.5
168000,3,10165.5,665.0,416.0,180.0,34.0,3.0
168100,3,10167.5,667.5,418.5,183.5,34.5,3.5
168200,3,10167.0,667.5,417.5,181.5,34.5,3.5
168300,3,10170.0,670.5,420.5,184.5,35.5,3.5
168400,3,10170.5,670.5,421.5,184.5,35.5,3.5
168500,3,10167.5,667.5,418.5,180.5,34.5,3.5
168600,3,10168.0,668.5,418.5,181.5,34.5,3.5
168700,3,10168.0,668.5,419.5,180.5,34.5,3.5
168800,3,10165.5,665.5,416.5,183.5,34.5,3.5
168900,3,10161.5,661.5,412.5,177.5,32.5,2.5
169000,3,10163.5,663.5,414.5,177.5,33.5,3.5
169100,3,10166.0,666.5,417.5,179.5,34.5,3.5
169200,3,10166.5,666.5,417.5,182.5,34.5,3.5
169300,3,10169.0,669.5,420.5,184.5,35.5,3.5
169400,3,10171.0,671.5,421.5,185.5,35.5,3.5
169500,3,10169.0,669.5,419.5,181.5,35.5,3.5
169600,3,10173.5,673.5,424.5,187.5,36.5,3.5
169700,3,10172.0,672.5,423.5,188.5,36.5,3.5
169800,3,10173.5,673.5,424.5,189.5,36.5,3.5
169900,3,10173.5,674.0,425.5,190.5,36.5,3.5
170000,3,10170.0,670.0,421.5,186.5,35.5,3.5
170100,3,10169.5,670.0,421.5,184.5,35.5,3.5
170200,3,10169.5,669.5,420.5,184.5,35.5,3.5
170300,3,10172.5,673.0,423.5,186.5,36.5,3.5
170400,3,10174.0,674.5,425.5,188.5,36.5,3.5
170500,3,10173.5,673.5,424.5,186.5,36.5,3.5
170600,3,10175.0,675.5,425.5,188.5,37.5,3.5
170700,3,10174.5,674.5,425.5,188.5,37.5,3.5
170800,3,10173.0,673.5,424.5,185.5,36.5,3.5
170900,3,10177.0,677.5,428.5,191.5,37.5,3.5
171000,3,10177.0,677.0,427.5,189.5,37.5,3.5
171100,3,10175.0,675.0,425.5,190.5,37.5,3.5
171200,3,10173.5,673.5,424.5,186.5,36.5,3.5
171300,3,10176.5,676.5,427.5,190.5,37.5,3.5
171400,3,10175.0,675.5,426.5,189.5,37.5,3.5
171500,3,10175.5,675.5,426.5,190.5,37.5,3.5
171600,3,10174.0,674.5,425.5,187.5,36.5,3.5
171700,3,10175.5,675.5,426.5,189.5,37.5,3.5
171800,3,10166.5,666.5,417.5,180.5,34.5,3.5
171900,3,10167.0,667.5,418.5,183.5,34.5,3.5
172000,3,10167.0,667.5,417.5,182.5,34.5,3.5
172100,3,10168.0,668.5,418.5,181.5,34.5,3.5
172200,3,10171.5,672.0,423.0,186.5,36.5,3.5
172300,3,10170.5,670.5,421.5,184.5,35.5,3.5
172400,3,10172.5,672.5,423.5,186.5,36.5,3.5
172500,3,10172.0,672.0,423.5,186.5,36.5,3.5
172600,3,10171.5,671.5,423.5,186.5,36.5,3.5
172700,3,10170.5,670.5,421.5,183.5,35.5,3.5
172800,3,10168.5,668.5,419.5,182.5,35.5,3.5
172900,3,10168.5,668.5,420.5,183.5,35.5,3.5
173000,3,10169.0,669.5,420.5,185.5,35.5,3.5
173100,3,10168.5,668.5,419.5,183.5,35.5,3.5
173200,3,10168.5,668.5,419.5,181.5,35.5,3.5
173300,3,10168.0,668.5,419.5,181.5,34.5,3.5
173400,3,10164.5,664.5,415.5,182.5,33.5,3.5
173500,3,10165.0,665.5,416.5,183.5,34.5,3.5
173600,3,10163.5,664.5,415.5,178.5,33.5,3.5
173700,3,10165.0,665.0,415.5,180.5,33.5,3.5
173800,3,10165.0,665.5,416.5,182.5,33.5,3.5
173900,3,10165.5,665.5,416.5,181.5,34.5,3.5
174000,3,10164.5,664.5,415.5,181.5,33.5,3.5
174100,3,10165.5,665.5,416.5,179.5,34.5,3.5
174200,3,10169.0,669.0,420.5,184.5,35.5,3.5
174300,3,10169.5,669.5,420.5,183.5,35.5,3.5
174400,3,10167.5,667.5,418.5,182.5,34.5,3.5
174500,3,10168.0,668.5,419.0,184.5,34.5,3.5
174600,3,10170.0,670.0,421.0,187.0,35.0,3.0
174700,3,10171.5,671.5,422.5,186.5,35.5,3.5
174800,3,10172.5,672.5,423.5,185.5,36.5,3.5
174900,3,10173.0,673.5,424.5,188.5,36.5,3.5
175000,3,10170.0,670.5,421.5,184.5,35.5,3.5
175100,3,10173.0,673.5,424.5,184.5,36.5,3.5
175200,3,10173.0,673.0,423.5,187.5,36.5,3.5
175300,3,10176.0,676.5,427.5,191.5,37.5,3.5
175400,3,10178.0,678.0,428.5,194.5,37.5,3.5
175500,3,10177.5,677.5,428.5,191.5,37.5,3.5
175600,3,10181.5,681.5,432.5,196.5,39.5,3.5
175700,3,10182.5,682.5,433.5,194.5,39.5,3.5
175800,3,10182.5,682.5,433.5,195.5,39.5,3.5
175900,3,10180.5,680.5,431.5,195.5,38.5,3.5
176000,3,10181.0,681.5,432.0,194.5,38.5,3.5
176100,3,10181.5,681.5,432.5,195.5,39.5,3.5
176200,3,10180.5,680.5,431.5,193.5,38.5,3.5
176300,3,10178.5,678.5,429.5,190.5,38.5,3.5
176400,3,10177.5,677.5,428.5,191.5,37.5,3.5
176500,3,10176.5,676.5,427.5,192.5,37.5,3.5
176600,3,10172.0,672.5,423.5,185.5,36.5,3.5
176700,3,10178.5,678.5,429.5,193.5,38.5,3.5
176800,3,10181.0,681.5,432.5,193.5,38.5,3.5
176900,3,10180.0,680.5,430.5,192.5,38.5,3.5
177000,3,10179.0,679.5,429.5,189.5,38.5,3.5
177100,3,10177.0,677.5,428.5,192.5,37.5,3.5
177200,3,10179.5,679.5,430.5,195.5,38.5,3.5
177300,3,10178.5,679.0,429.5,192.5,38.5,3.5
177400,3,10177.5,677.5,428.5,190.5,37.5,3.5
177500,3,10177.0,677.5,428.5,188.5,37.5,3.5
177600,3,10173.5,673.5,424.5,189.5,36.5,3.5
177700,3,10174.0,674.5,425.5,187.5,36.5,3.5
177800,3,10172.0,672.0,423.5,187.5,35.5,3.5
177900,3,10173.0,673.5,424.5,187.5,36.5,3.5
178000,3,10172.0,672.5,423.5,187.5,35.5,3.5
178100,3,10170.5,670.5,421.5,187.5,35.5,3.5
178200,3,10168.0,668.5,419.5,180.5,34.5,3.5
178300,3,10166.5,666.5,417.5,183.5,34.5,3.5
178400,3,10165.5,665.5,416.5,182.5,34.5,3.5
178500,3,10164.0,664.5,415.5,180.5,33.5,2.5
178600,3,10164.5,664.5,415.5,180.0,33.5,2.5
178700,3,10166.5,667.0,418.0,180.5,34.5,3.5
178800,3,10168.5,668.5,419.5,182.5,34.5,3.5
178900,3,10168.0,668.5,419.5,183.5,34.5,3.5
179000,3,10168.5,668.5,420.5,184.5,34.5,3.5
179100,3,10169.0,669.5,420.5,183.5,35.5,3.5
179200,3,10168.0,668.5,419.5,182.5,34.5,3.5
179300,3,10165.0,665.5,416.0,180.5,33.5,3.5
179400,3,10164.5,664.5,416.5,178.5,33.5,2.5
179500,3,10162.0,662.5,413.5,176.5,33.5,2.5
179600,3,10163.0,663.5,414.5,180.5,33.5,2.5
179700,3,10167.0,667.5,418.5,180.5,34.5,3.5
179800,3,10166.5,667.5,417.5,183.5,34.5,3.5
179900,3,10167.0,667.5,417.5,182.5,34.5,3.5
180000,3,10165.5,666.5,417.5,182.5,34.5,3.5
180100,3,10164.0,664.5,415.5,181.0,33.5,2.5
180200,3,10162.0,662.5,413.5,178.5,33.0,2.5
180300,3,10159.5,659.5,410.5,174.5,32.5,2.5
180400,3,10160.5,660.5,411.5,175.5,32.5,2.5
180500,3,10161.0,661.0,412.5,175.5,32.5,2.5
180600,3,10163.0,663.0,414.0,180.0,33.0,2.0
180700,3,10165.5,665.5,417.5,180.5,34.5,3.5
180800,3,10165.0,665.5,416.5,177.5,33.5,3.5
180900,3,10166.5,666.5,417.5,182.5,34.5,3.5
181000,3,10166.5,666.5,418.5,181.5,34.5,3.5
181100,3,10167.5,667.5,418.5,183.5,34.5,3.5
181200,3,10164.5,665.0,416.5,178.5,33.5,3.5
181300,3,10163.5,663.5,414.5,180.5,33.5,2.5
181400,3,10161.5,661.5,412.5,181.5,32.5,2.5
181500,3,10162.5,662.5,413.5,178.5,33.5,2.5
181600,3,10165.5,665.5,416.5,180.5,34.5,3.5
181700,3,10164.5,664.5,415.5,181.5,33.5,3.5
181800,3,10164.0,664.5,414.5,179.5,33.5,2.5
181900,3,10165.0,665.5,415.5,181.5,33.5,3.5
182000,3,10164.0,664.5,415.5,176.5,33.5,2.5
182100,3,10164.5,664.5,415.5,180.5,33.5,2.5
182200,3,10165.0,665.0,415.5,182.5,33.5,3.5
182300,3,10164.0,664.5,415.5,179.5,33.5,3.5
182400,3,10162.5,662.5,414.5,180.5,33.5,2.5
182500,3,10163.0,663.5,414.5,178.5,33.5,2.5
182600,3,10164.5,664.5,415.5,181.5,33.5,3.5
182700,3,10163.5,663.5,414.5,179.5,33.5,2.5
182800,3,10163.0,663.5,414.5,180.5,33.5,2.5
182900,3,10163.0,663.5,414.5,176.5,33.5,2.5
183000,3,10163.0,663.5,414.5,181.5,33.5,2.5
183100,3,10161.0,661.5,412.5,176.5,32.5,2.5
183200,3,10161.0,661.5,412.5,178.5,32.5,2.5
183300,3,10161.0,661.5,412.5,177.5,32.5,2.5
183400,3,10162.0,661.5,413.5,178.5,32.5,2.5
183500,3,10161.5,662.5,413.5,178.5,33.5,2.5
183600,3,10159.0,659.5,410.5,176.5,32.5,2.5
183700,3,10159.0,659.5,410.5,175.5,32.5,2.5
183800,3,10160.0,660.5,411.5,177.5,32.5,2.5
183900,3,10160.0,660.5,411.5,177.5,32.5,2.5
184000,3,10159.5,659.5,410.5,174.5,32.5,2.5
184100,3,10159.0,659.5,410.0,176.5,32.5,2.5
184200,3,10158.0,658.5,409.5,173.5,31.5,2.5
184300,3,10158.0,658.5,409.0,173.5,31.5,2.5
184400,3,10159.5,659.5,411.0,175.5,32.5,2.5
184500,3,10162.5,663.0,413.5,179.5,33.5,2.5
184600,3,10161.5,661.5,412.5,175.5,32.5,2.5
184700,3,10163.0,663.5,414.5,180.5,33.5,2.5
184800,3,10163.0,663.5,414.5,179.5,33.5,2.5
184900,3,10161.5,661.5,412.5,179.5,32.5,2.5
185000,3,10164.5,664.5,415.5,179.5,33.5,2.5
185100,3,10166.0,666.5,416.5,181.5,34.5,3.5
185200,3,10166.5,666.5,417.5,183.5,34.5,3.5
185300,3,10165.0,665.5,416.5,180.5,33.5,3.5
185400,3,10164.5,664.5,415.5,177.5,33.5,2.5
185500,3,10165.0,665.5,416.5,183.5,33.5,3.5
185600,3,10165.0,665.5,416.5,178.5,33.5,3.5
185700,3,10165.5,665.5,417.5,179.5,34.5,3.5
185800,3,10164.0,664.5,414.5,180.0,33.5,2.5
185900,3,10164.5,664.5,416.5,180.5,33.5,2.5
186000,3,10165.0,665.0,416.0,181.5,33.5,3.5
186100,3,10163.5,663.5,414.5,181.5,33.5,2.5
186200,3,10163.5,663.5,414.5,179.5,33.5,2.5
186300,3,10162.5,662.5,414.0,177.5,33.5,2.5
186400,3,10162.0,662.5,413.5,180.5,33.5,2.5
186500,3,10163.5,663.5,414.5,178.5,33.5,2.5
186600,3,10163.5,663.5,414.5,178.5,33.5,2.5
186700,3,10163.0,663.5,414.5,176.5,33.5,2.5
186800,3,10164.5,664.5,416.5,178.5,33.5,2.5
186900,3,10164.0,664.5,415.5,179.5,33.5,2.5
187000,3,10163.5,663.5,414.5,179.5,33.5,2.5
187100,3,10164.0,664.5,415.5,181.5,33.5,2.5
187200,3,10163.5,663.5,414.5,179.5,33.5,2.5
187300,3,10163.0,663.5,414.5,179.5,33.5,2.5
187400,3,10160.5,660.5,411.5,177.5,32.5,2.5
187500,3,10162.5,662.5,413.5,180.5,33.5,2.5
187600,3,10163.5,663.5,414.5,182.5,33.5,2.5
187700,3,10167.0,667.0,418.5,182.5,34.5,3.5
187800,3,10168.0,668.5,419.5,182.5,34.5,3.5
187900,3,10169.5,669.5,421.5,183.5,35.5,3.5
188000,3,10169.0,669.5,419.5,184.5,35.5,3.5
188100,3,10169.0,668.5,419.5,184.5,35.5,3.5
188200,3,10170.0,670.5,421.5,183.5,35.5,3.5
188300,3,10173.5,673.5,424.5,187.5,36.5,3.5
188400,3,10174.5,674.5,425.5,188.5,36.5,3.5
188500,3,10174.0,674.0,425.0,187.0,36.0,3.0
188600,3,10173.0,673.5,424.5,188.5,36.5,3.5
188700,3,10177.5,677.5,429.0,189.5,37.5,3.5
188800,3,10177.5,677.5,428.5,190.5,37.5,3.5
188900,3,10178.0,677.0,428.0,189.0,37.0,3.0
189000,3,10179.0,679.5,430.5,195.5,38.5,3.5
189100,3,10179.5,679.5,430.5,193.5,38.5,3.5
189200,3,10180.0,680.5,430.5,192.5,38.5,3.5
189300,3,10179.5,679.5,430.5,191.5,38.5,3.5
189400,3,10176.0,676.0,426.5,191.5,37.5,3.5
189500,3,10175.5,675.5,426.5,190.5,37.5,3.5
189600,3,10174.0,674.5,425.5,188.5,36.5,3.5
189700,3,10175.0,675.0,425.5,190.5,36.5,3.5
189800,3,10177.0,677.5,427.5,189.5,37.5,3.5
189900,3,10177.5,677.5,428.5,190.5,37.5,3.5
190000,3,10176.5,676.5,427.5,188.5,37.5,3.5
190100,3,10177.0,677.5,428.5,191.5,37.5,3.5
190200,3,10179.5,679.5,430.5,194.5,38.5,3.5
190300,3,10180.5,680.5,431.5,195.5,38.5,3.5
190400,3,10179.0,679.0,430.0,191.5,38.5,3.5
190500,3,10179.5,679.5,430.5,195.5,38.5,3.5
190600,3,10178.5,678.5,429.5,192.5,38.5,3.5
190700,3,10180.0,680.5,431.5,193.5,38.5,3.5
190800,3,10180.5,680.5,431.5,193.5,38.5,3.5
190900,3,10181.5,681.5,432.5,194.5,38.5,3.5
191000,3,10182.0,682.5,433.0,195.5,39.5,3.5
191100,3,10185.0,685.5,436.5,198.5,40.5,3.5
191200,3,10186.0,686.5,437.0,198.5,40.5,3.5
191300,3,10188.0,688.5,438.5,203.5,41.5,3.5
191400,3,10187.5,687.5,438.5,198.5,40.5,3.5
191500,3,10184.0,684.5,434.5,195.5,39.5,3.5
191600,3,10185.5,685.5,436.5,197.5,40.5,3.5
191700,3,10185.0,685.5,436.5,199.5,40.5,3.5
191800,3,10184.0,684.5,435.5,199.0,39.5,3.5
191900,3,10187.5,687.5,437.5,200.5,40.5,3.5
192000,3,10189.5,689.5,440.5,201.5,41.5,3.5
192100,3,10190.0,690.5,441.5,202.5,41.5,3.5
192200,3,10191.0,691.5,442.5,203.5,42.5,3.5
192300,3,10190.0,690.5,440.5,200.5,41.5,3.5
192400,3,10190.0,690.5,440.5,201.5,41.5,3.5
192500,3,10190.0,690.5,441.5,200.5,41.5,3.5
192600,3,10191.0,691.5,442.5,202.5,42.5,3.5
192700,3,10192.0,692.5,443.5,203.5,42.5,3.5
192800,3,10191.5,691.5,442.5,203.5,42.5,3.5
192900,3,10190.5,690.5,441.0,203.5,41.5,3.5
193000,3,10190.0,690.5,441.0,202.5,41.5,3.5
193100,3,10191.5,691.5,442.5,205.0,42.5,3.5
193200,3,10192.5,692.5,443.5,202.5,42.5,3.5
193300,3,10195.0,694.5,445.5,206.5,43.5,3.5
193400,3,10195.0,695.5,446.5,205.5,43.5,3.5
193500,3,10196.5,696.5,447.5,207.5,44.5,4.5
193600,3,10197.0,697.5,448.5,207.5,44.5,4.5
193700,3,10199.0,699.5,450.5,210.5,44.5,4.5
193800,3,10198.0,698.0,448.5,210.5,44.5,4.5
193900,3,10195.5,695.0,446.0,207.0,43.0,4.0
194000,3,10194.0,694.0,445.0,204.0,43.0,3.0
194100,3,10194.0,694.5,444.5,207.5,43.5,3.5
194200,3,10197.5,697.5,448.5,208.5,44.5,4.5
194300,3,10197.5,697.5,448.5,208.5,44.5,4.5
194400,3,10196.5,696.5,447.5,207.5,44.5,4.5
194500,3,10195.5,695.5,446.5,207.5,43.5,4.5
194600,3,10197.5,697.5,448.5,207.5,44.5,4.5
194700,3,10198.5,698.5,449.5,210.5,44.5,4.5
194800,3,10198.0,698.5,448.5,209.5,44.5,4.5
194900,3,10197.5,697.5,448.5,210.5,44.5,4.5
195000,3,10199.5,699.5,450.5,208.5,45.5,4.5
195100,3,10198.5,698.5,449.5,209.5,44.5,4.5
195200,3,10199.5,699.5,450.5,211.5,45.5,4.5
195300,3,10200.5,700.5,451.5,211.5,45.5,4.5
195400,3,10200.5,700.5,451.5,211.5,45.5,4.5
195500,3,10200.5,700.5,451.5,212.5,45.5,4.5
195600,3,10200.0,700.5,451.5,211.5,45.5,4.5
195700,3,10200.0,700.5,450.5,212.5,45.5,4.5
195800,3,10200.0,700.0,450.5,211.5,45.5,4.5
195900,3,10196.0,696.5,446.5,206.5,43.5,4.5
196000,3,10193.5,693.5,443.5,204.5,43.0,3.5
196100,3,10192.5,692.5,443.5,205.5,42.5,3.5
196200,3,10193.0,693.5,443.5,205.5,42.5,3.5
196300,3,10186.0,686.5,436.5,197.5,40.5,3.5
196400,3,10189.0,689.5,439.5,203.5,41.5,3.5
196500,3,10190.0,690.5,440.5,201.5,41.5,3.5
196600,3,10189.5,689.5,440.5,199.5,41.5,3.5
196700,3,10191.5,691.5,442.5,203.5,42.5,3.5
196800,3,10194.0,694.5,444.5,206.5,43.5,3.5
196900,3,10193.5,693.5,444.5,204.5,43.5,3.5
197000,3,10192.0,692.0,442.5,203.5,42.5,3.5
197100,3,10192.5,692.5,443.5,204.5,42.5,3.5
197200,3,10189.0,689.0,439.5,202.5,41.5,3.5
197300,3,10189.0,688.5,439.0,204.0,41.0,3.0
197400,3,10184.5,684.5,435.5,195.5,39.5,3.5
197500,3,10185.5,685.5,436.5,197.5,40.5,3.5
197600,3,10183.0,683.5,434.5,195.5,39.5,3.5
197700,3,10185.5,685.5,436.5,196.5,40.5,3.5
197800,3,10187.0,687.5,437.5,200.5,40.5,3.5
197900,3,10187.5,687.5,438.5,198.5,40.5,3.5
198000,3,10187.5,687.5,438.5,202.5,41.5,3.5
198100,3,10190.5,691.0,441.5,204.5,42.5,3.5
198200,3,10191.0,691.0,441.5,204.5,42.5,3.5
198300,3,10191.0,691.5,441.5,202.5,42.5,3.5
198400,3,10192.0,692.5,442.5,204.5,42.5,3.5
198500,3,10191.0,691.0,442.0,202.5,42.5,3.5
198600,3,10191.0,691.0,441.5,201.5,42.5,3.5
198700,3,10187.5,687.5,438.5,198.5,41.5,3.5
198800,3,10186.5,686.5,437.5,199.5,40.5,3.5
198900,3,10184.5,684.5,435.5,196.5,40.5,3.5
199000,3,10184.5,684.5,435.5,194.5,39.5,3.5
199100,3,10185.0,685.5,436.5,197.5,40.5,3.5
199200,3,10184.5,684.5,435.5,195.5,39.5,3.5
199300,3,10185.0,685.5,435.5,198.5,40.5,3.5
199400,3,10185.0,685.0,436.5,196.5,40.5,3.5
199500,3,10182.0,682.5,433.5,194.5,39.5,3.5
199600,3,10180.5,680.5,430.5,194.5,38.5,3.5
199700,3,10181.5,682.0,432.5,196.5,39.5,3.5
199800,3,10183.5,683.5,434.5,194.5,39.5,3.5
199900,3,10183.0,683.5,434.5,194.5,39.5,3.5
200000,3,10180.5,680.5,431.5,190.5,38.5,3.5
200100,3,10179.0,679.5,430.0,190.5,38.5,3.5
200200,3,10178.5,678.5,429.5,193.5,38.5,3.5
200300,3,10179.0,679.5,430.5,194.5,38.5,3.5
200400,3,10178.0,678.5,429.0,191.5,37.5,3.5
200500,3,10177.0,677.5,428.5,190.5,37.5,3.5
200600,3,10182.5,682.5,433.5,195.5,39.5,3.5
200700,3,10183.0,683.5,434.5,197.5,39.5,3.5
200800,3,10183.0,683.5,433.5,196.5,39.5,3.5
200900,3,10183.0,683.5,434.5,195.5,39.5,3.5
201000,3,10181.5,681.5,431.5,195.5,38.5,3.5
201100,3,10181.5,681.5,432.5,191.5,38.5,3.5
201200,3,10182.5,682.5,433.5,193.5,39.5,3.5
201300,3,10182.5,682.5,433.5,193.5,39.5,3.5
201400,3,10183.5,683.5,434.5,195.5,39.5,3.5
201500,3,10181.5,681.5,432.5,197.5,39.5,3.5
201600,3,10184.0,684.0,434.5,197.5,39.5,3.5
201700,3,10185.5,685.5,436.5,196.5,40.5,3.5
201800,3,10185.5,685.5,436.5,198.5,40.5,3.5
201900,3,10186.5,686.5,437.5,197.5,40.5,3.5
202000,3,10186.5,686.5,437.5,197.5,40.5,3.5
202100,3,10184.5,684.5,435.5,195.5,39.5,3.5
202200,3,10182.5,682.5,433.5,196.5,39.5,3.5
202300,3,10180.0,680.5,430.5,193.5,38.5,3.5
202400,3,10181.5,681.5,432.5,195.5,38.5,3.5
202500,3,10180.5,680.5,431.5,193.5,38.5,3.5
202600,3,10179.0,679.5,429.5,192.5,38.5,3.5
202700,3,10180.0,680.5,431.0,192.5,38.5,3.5
