timestamp,day,VOLCANIC_ROCK,VOLCANIC_ROCK_VOUCHER_9500,VOLCANIC_ROCK_VOUCHER_9750,VOLCANIC_ROCK_VOUCHER_10000,VOLCANIC_ROCK_VOUCHER_10250,VOLCANIC_ROCK_VOUCHER_10500
164000,2,10192.0,692.5,444.5,212.5,51.5,6.5
164100,2,10193.5,694.0,445.5,209.5,52.5,6.5
164200,2,10192.5,692.5,444.5,208.5,51.5,6.5
164300,2,10191.0,691.5,442.5,207.5,51.5,6.5
164400,2,10191.0,691.5,442.5,208.5,51.5,6.5
164500,2,10191.0,691.5,442.5,206.5,51.5,6.5
164600,2,10191.5,692.0,443.5,209.5,51.5,6.5
164700,2,10193.5,694.5,445.5,210.5,52.5,6.5
164800,2,10195.0,695.5,445.5,213.5,52.5,6.5
164900,2,10193.5,694.5,445.5,210.5,52.5,6.5
165000,2,10194.5,694.5,446.0,213.5,52.5,6.5
165100,2,10192.5,692.5,443.5,209.5,51.5,6.5
165200,2,10192.0,692.5,443.5,209.5,51.5,6.5
165300,2,10192.0,692.5,444.5,207.5,51.5,6.5
165400,2,10188.5,688.5,440.5,206.5,50.5,6.5
165500,2,10189.0,689.5,441.5,205.5,50.5,6.5
165600,2,10188.0,688.5,439.5,206.5,50.5,6.5
165700,2,10188.5,688.5,440.5,211.5,50.5,6.5
165800,2,10188.0,688.5,439.5,206.5,50.5,6.5
165900,2,10188.0,688.5,439.5,206.5,50.5,6.5
166000,2,10190.0,690.5,442.5,205.5,51.5,6.5
166100,2,10188.5,689.5,440.5,205.5,50.5,6.5
166200,2,10189.5,689.5,441.5,205.5,50.5,6.5
166300,2,10187.0,687.5,439.5,204.5,49.5,6.5
166400,2,10185.5,686.5,437.5,203.5,49.5,6.5
166500,2,10186.0,686.5,438.5,203.5,49.5,6.5
166600,2,10186.5,686.5,439.0,205.0,49.5,6.5
166700,2,10187.0,687.5,438.5,204.5,49.5,6.5
166800,2,10187.5,687.5,439.5,203.5,50.5,6.5
166900,2,10189.5,689.5,441.5,205.5,50.5,6.5
167000,2,10188.0,688.5,440.5,207.5,50.5,6.5
167100,2,10191.0,691.5,442.5,208.0,51.5,6.5
167200,2,10191.0,691.5,443.0,207.5,51.5,6.5
167300,2,10188.5,688.5,440.5,207.5,50.5,6.5
167400,2,10187.5,687.5,439.5,206.5,50.5,6.5
167500,2,10188.5,689.5,441.0,208.5,50.5,6.5
167600,2,10187.0,687.5,438.5,207.5,49.5,6.5
167700,2,10187.0,687.5,439.5,207.0,49.5,6.5
167800,2,10186.5,686.5,438.5,203.5,49.5,6.5
167900,2,10185.5,685.5,437.5,205.5,49.5,6.5
168000,2,10186.5,686.5,438.5,206.5,49.5,6.5
168100,2,10185.5,685.5,437.0,203.5,49.5,6.5
168200,2,10185.0,685.5,436.5,203.5,49.5,6.5
168300,2,10184.5,684.5,436.5,200.5,49.5,6.5
168400,2,10181.5,681.5,432.5,200.5,47.5,6.5
168500,2,10180.5,681.5,432.5,201.5,47.5,6.5
168600,2,10180.5,681.0,432.5,200.5,47.5,6.5
168700,2,10182.5,682.5,434.5,199.5,48.5,6.5
168800,2,10184.5,684.5,435.5,202.5,48.5,6.5
168900,2,10184.0,684.5,435.5,200.5,48.5,6.5
169000,2,10183.5,684.5,435.5,202.5,48.5,6.5
169100,2,10182.0,682.5,434.0,202.5,48.5,6.5
169200,2,10181.0,681.5,433.5,201.5,47.5,6.5
169300,2,10179.0,679.5,430.5,198.5,47.5,5.5
169400,2,10179.0,679.0,430.5,196.5,46.5,5.5
169500,2,10179.5,679.5,431.5,197.5,47.5,5.5
169600,2,10177.5,678.0,429.5,197.5,46.5,5.5
169700,2,10176.0,676.5,427.5,196.5,45.5,5.5
169800,2,10175.0,675.5,427.5,194.5,45.5,5.5
169900,2,10174.5,674.5,427.5,195.5,45.5,5.5
170000,2,10172.5,673.0,424.5,193.5,44.5,5.5
170100,2,10170.5,670.5,422.5,190.5,43.5,5.5
170200,2,10169.0,669.5,421.0,189.5,43.5,5.5
170300,2,10168.5,669.5,420.5,191.5,43.5,5.5
170400,2,10169.0,669.5,421.5,191.5,43.5,5.5
170500,2,10169.5,669.5,421.5,189.5,43.5,5.5
170600,2,10170.0,670.5,422.5,191.5,43.5,5.5
170700,2,10171.5,671.5,423.5,192.5,44.5,5.5
170800,2,10170.5,670.5,422.5,192.5,43.5,5.5
170900,2,10171.5,671.5,422.5,193.5,44.5,5.5
171000,2,10172.5,672.5,424.5,194.5,44.5,5.5
171100,2,10171.5,671.5,423.5,192.5,44.5,5.5
171200,2,10171.5,671.5,424.5,190.5,44.5,5.5
171300,2,10170.5,671.5,423.5,193.5,44.5,5.5
171400,2,10167.0,667.5,419.5,188.5,42.5,5.5
171500,2,10168.0,668.5,420.5,186.5,43.5,5.5
171600,2,10167.0,667.5,418.5,185.5,42.5,5.5
171700,2,10165.0,665.5,417.5,184.5,42.5,5.5
171800,2,10164.0,664.5,415.5,185.5,41.5,5.5
171900,2,10162.0,662.5,413.5,183.5,41.5,5.5
172000,2,10161.5,661.5,413.5,187.5,41.5,5.5
172100,2,10161.5,661.5,413.5,183.5,41.5,5.5
172200,2,10161.0,661.5,413.5,184.5,41.5,5.5
172300,2,10160.0,660.5,412.5,181.5,40.5,5.5
172400,2,10159.5,659.5,411.5,181.5,40.5,5.5
172500,2,10160.5,661.5,412.5,184.5,40.5,5.5
172600,2,10162.5,662.5,414.5,184.5,41.5,5.5
172700,2,10163.5,663.5,414.5,184.5,41.5,5.5
172800,2,10162.5,662.5,415.5,182.5,41.5,5.5
172900,2,10161.0,661.0,413.0,184.0,41.0,5.0
173000,2,10163.0,663.5,414.5,186.5,41.5,5.5
173100,2,10163.0,663.5,416.5,184.5,41.5,5.5
173200,2,10163.0,663.5,415.0,185.5,41.5,5.5
173300,2,10164.5,665.0,417.0,187.0,43.0,6.0
173400,2,10166.0,666.5,418.5,186.5,42.5,5.5
173500,2,10166.5,667.0,418.5,190.5,42.5,5.5
173600,2,10169.0,669.5,420.5,189.5,43.5,5.5
173700,2,10165.5,666.0,418.5,185.0,42.5,5.5
173800,2,10164.0,664.5,417.5,187.5,42.5,5.5
173900,2,10166.0,666.5,418.5,186.5,42.5,5.5
174000,2,10164.5,665.0,416.5,186.5,42.5,5.5
174100,2,10163.0,663.5,416.0,186.5,41.5,5.5
174200,2,10164.0,664.5,415.5,184.5,41.5,5.5
174300,2,10164.0,664.5,416.5,183.5,42.5,5.5
174400,2,10160.5,660.5,412.5,182.5,40.5,5.5
174500,2,10159.0,659.5,411.5,183.5,40.5,4.5
174600,2,10158.5,658.5,410.5,181.5,40.5,4.5
174700,2,10158.5,658.5,410.5,180.5,40.5,4.5
174800,2,10156.5,657.0,409.5,179.5,39.5,4.5
174900,2,10156.0,656.5,408.5,177.5,39.5,4.5
175000,2,10157.5,657.5,409.5,179.5,39.5,4.5
175100,2,10157.0,657.5,409.5,180.5,39.5,4.5
175200,2,10158.0,658.0,410.5,180.5,39.5,4.5
175300,2,10159.0,659.5,410.5,183.0,40.5,4.5
175400,2,10160.5,660.5,413.0,183.5,40.5,5.5
175500,2,10162.5,662.5,414.5,181.5,41.5,5.5
175600,2,10160.0,660.5,412.5,183.5,40.5,5.5
175700,2,10161.5,661.5,414.5,183.5,41.5,5.5
175800,2,10162.5,662.5,414.5,183.5,41.5,5.5
175900,2,10161.5,661.5,413.5,185.5,41.5,5.5
176000,2,10159.5,659.5,412.5,184.5,40.5,4.5
176100,2,10160.0,660.5,411.5,182.5,40.5,4.5
176200,2,10160.5,661.0,412.0,183.0,40.0,5.0
176300,2,10160.5,661.5,412.5,182.5,40.5,5.5
176400,2,10161.0,661.5,413.5,181.5,41.5,5.5
176500,2,10161.0,661.5,413.5,184.5,41.5,5.5
176600,2,10160.5,660.5,412.5,183.0,40.5,5.5
176700,2,10160.5,661.0,412.5,181.5,40.5,5.5
176800,2,10159.0,659.5,411.5,182.5,40.5,4.5
176900,2,10160.0,660.5,412.5,184.5,40.5,5.5
177000,2,10159.5,660.5,412.5,183.5,40.5,4.5
177100,2,10160.0,660.5,412.5,183.5,40.5,5.5
177200,2,10160.0,660.5,413.5,182.5,40.5,5.5
177300,2,10161.5,662.0,414.5,181.5,41.5,5.5
177400,2,10157.0,657.5,409.5,179.5,39.5,4.5
177500,2,10158.0,658.5,410.5,180.5,40.5,4.5
177600,2,10158.0,658.5,412.5,180.5,40.5,4.5
177700,2,10157.5,657.5,409.5,181.5,39.5,4.5
177800,2,10158.0,658.5,410.5,180.5,40.5,4.5
177900,2,10158.5,658.5,411.5,181.5,40.5,4.5
178000,2,10158.5,659.5,411.5,177.5,40.5,4.5
178100,2,10157.5,657.5,409.5,178.5,39.5,4.5
178200,2,10157.0,657.5,409.5,181.5,39.5,4.5
178300,2,10153.5,653.5,405.5,176.5,38.5,4.5
178400,2,10153.5,653.5,405.5,176.5,38.5,4.5
178500,2,10153.5,654.0,405.5,174.5,38.5,4.5
178600,2,10153.5,653.5,405.5,172.5,38.5,4.5
178700,2,10154.0,654.5,406.5,177.5,38.5,4.5
178800,2,10155.5,655.5,407.5,177.5,39.5,4.5
178900,2,10156.5,657.5,410.5,179.5,39.5,4.5
179000,2,10154.5,655.0,407.5,174.5,39.5,4.5
179100,2,10155.0,655.5,407.5,180.5,39.5,4.5
179200,2,10152.5,653.5,405.5,180.5,38.5,4.5
179300,2,10152.5,652.0,405.0,174.0,38.0,4.0
179400,2,10152.5,653.5,406.0,175.5,38.5,4.5
179500,2,10149.5,649.5,401.5,175.5,37.5,4.5
179600,2,10148.0,648.5,400.5,174.5,37.5,4.5
179700,2,10146.5,647.0,399.5,172.0,36.5,4.5
179800,2,10143.0,643.5,395.5,171.5,35.5,4.5
179900,2,10144.0,644.5,397.5,171.5,36.5,4.5
180000,2,10145.0,645.5,397.5,172.5,36.5,4.5
180100,2,10143.5,644.5,395.5,172.5,36.5,4.5
180200,2,10141.5,641.5,393.5,167.5,35.5,4.5
180300,2,10141.0,641.5,394.5,166.5,35.5,4.5
180400,2,10132.0,632.5,384.5,164.5,32.5,3.5
180500,2,10122.5,623.0,375.5,155.5,30.5,3.5
180600,2,10128.5,629.0,381.5,158.5,31.5,3.5
180700,2,10132.5,633.5,385.5,161.5,33.5,4.5
180800,2,10137.0,637.5,390.5,166.5,34.5,4.5
180900,2,10139.5,639.5,391.5,170.5,34.5,4.5
181000,2,10141.0,641.5,394.5,169.5,35.5,4.5
181100,2,10140.5,641.5,393.5,165.5,35.5,4.5
181200,2,10138.5,638.5,391.5,167.5,34.5,4.5
181300,2,10135.5,636.5,387.5,161.5,33.5,4.5
181400,2,10136.0,636.5,388.5,165.5,33.5,4.5
181500,2,10134.5,634.5,388.0,163.5,33.5,4.5
181600,2,10134.0,634.5,387.5,160.5,33.5,4.5
181700,2,10137.0,637.5,388.5,165.5,34.5,4.5
181800,2,10139.0,639.5,391.5,164.5,34.5,4.5
181900,2,10139.0,639.5,392.5,166.5,34.5,4.5
182000,2,10143.0,643.5,395.5,170.5,36.5,4.5
182100,2,10143.0,643.5,396.5,167.5,36.5,4.5
182200,2,10139.5,640.5,392.5,163.5,35.5,4.5
182300,2,10141.0,641.5,394.5,163.5,35.5,4.5
182400,2,10142.5,643.5,395.5,170.5,35.5,4.5
182500,2,10144.5,645.0,397.5,174.5,36.5,4.5
182600,2,10148.0,648.5,401.5,168.5,37.5,4.5
182700,2,10146.0,646.5,399.5,173.5,36.5,4.5
182800,2,10146.5,646.5,399.5,172.5,36.5,4.5
182900,2,10145.5,646.5,398.5,171.5,36.5,4.5
183000,2,10143.0,643.5,395.5,169.5,35.5,4.5
183100,2,10142.5,642.5,395.5,167.5,35.5,4.5
183200,2,10144.0,644.5,396.5,172.5,36.5,4.5
183300,2,10145.5,646.0,398.5,169.5,36.5,4.5
183400,2,10146.0,646.5,399.5,171.5,36.5,4.5
183500,2,10146.0,646.5,399.5,171.5,36.5,4.5
183600,2,10147.0,647.5,400.5,174.5,37.5,4.5
183700,2,10147.5,648.5,400.5,174.5,37.5,4.5
183800,2,10145.5,645.5,397.5,174.5,36.5,4.5
183900,2,10144.0,644.5,396.5,170.5,36.5,4.5
184000,2,10142.5,643.5,395.5,169.5,36.5,4.5
184100,2,10143.0,643.5,395.5,169.5,36.5,4.5
184200,2,10142.5,642.5,395.5,170.5,35.5,4.5
184300,2,10141.5,641.5,394.5,168.5,35.5,4.5
184400,2,10142.0,642.5,395.0,170.5,35.5,4.5
184500,2,10142.5,642.5,395.5,170.5,35.5,4.5
184600,2,10142.0,642.5,394.5,171.5,35.5,4.5
184700,2,10141.5,641.5,393.5,166.5,35.5,4.5
184800,2,10139.5,639.5,392.5,167.5,34.5,4.5
184900,2,10143.0,643.5,395.5,170.5,35.5,4.5
185000,2,10141.5,642.5,394.5,168.5,35.5,4.5
185100,2,10141.0,641.5,394.5,166.5,35.5,4.5
185200,2,10138.5,638.5,391.5,163.5,34.5,4.5
185300,2,10137.5,638.0,390.5,165.5,34.5,4.5
185400,2,10138.5,638.5,391.5,166.5,34.5,4.5
185500,2,10140.5,641.5,394.5,168.5,35.5,4.5
185600,2,10143.0,643.5,396.5,168.5,36.5,4.5
185700,2,10142.0,642.5,394.5,168.5,35.5,4.5
185800,2,10140.5,640.5,393.5,165.5,35.5,4.5
185900,2,10140.0,640.5,393.5,168.5,35.5,4.5
186000,2,10140.0,640.5,391.5,168.5,35.5,4.5
186100,2,10141.0,641.5,394.5,165.5,35.5,4.5
186200,2,10138.5,638.5,391.5,167.5,34.5,4.5
186300,2,10139.5,640.5,392.5,163.5,35.5,4.5
186400,2,10135.5,635.5,388.0,162.5,34.5,4.5
186500,2,10135.0,635.5,387.5,160.5,33.5,4.5
186600,2,10135.5,635.5,388.5,159.5,33.5,4.5
186700,2,10133.5,634.5,386.5,159.5,33.5,4.5
186800,2,10135.5,636.0,388.5,162.5,34.5,4.5
186900,2,10134.0,634.5,387.5,163.5,33.5,4.5
187000,2,10133.5,634.5,386.5,164.5,33.5,4.5
187100,2,10133.5,634.5,386.5,162.5,33.5,4.5
187200,2,10130.0,630.5,383.5,157.5,32.5,4.5
187300,2,10130.0,630.5,383.5,155.5,32.5,3.5
187400,2,10129.5,629.5,382.5,161.5,32.5,3.5
187500,2,10132.5,633.0,385.5,160.5,33.5,4.5
187600,2,10130.0,630.5,383.5,160.5,32.5,3.5
187700,2,10129.5,630.5,382.5,158.5,32.5,3.5
187800,2,10127.5,628.5,381.5,157.5,32.5,3.5
187900,2,10128.5,629.5,381.5,157.5,32.5,3.5
188000,2,10132.5,632.5,386.0,156.5,33.5,4.5
188100,2,10132.5,632.5,385.5,160.5,33.5,4.5
188200,2,10132.5,633.0,385.5,160.5,33.5,4.5
188300,2,10133.0,633.5,385.5,162.0,33.5,4.5
188400,2,10135.5,636.5,388.5,161.5,33.5,4.5
188500,2,10133.0,633.5,385.5,159.5,33.5,4.5
188600,2,10132.0,632.5,386.5,159.5,32.5,4.5
188700,2,10132.0,632.5,384.5,159.5,32.5,4.5
188800,2,10133.5,634.5,386.5,161.5,33.5,4.5
188900,2,10135.5,636.5,388.5,161.5,33.5,4.5
189000,2,10135.0,635.5,387.5,162.5,33.5,4.5
189100,2,10135.5,635.5,388.5,164.5,33.5,4.5
189200,2,10136.0,636.5,390.5,161.5,34.5,4.5
189300,2,10136.0,636.5,390.0,165.5,34.5,4.5
189400,2,10136.5,637.5,389.5,164.5,34.5,4.5
189500,2,10137.5,637.5,389.5,167.5,34.5,4.5
189600,2,10136.5,637.0,389.5,163.5,34.5,4.5
189700,2,10136.0,636.5,388.5,160.5,34.5,4.5
189800,2,10136.5,636.5,389.5,167.5,34.5,4.5
189900,2,10135.5,636.5,388.5,164.5,33.5,4.5
190000,2,10136.5,637.5,389.5,166.5,34.5,4.5
190100,2,10133.0,633.5,386.5,160.5,33.5,4.5
190200,2,10131.5,632.5,384.5,159.5,32.5,4.5
190300,2,10128.0,628.5,381.5,157.5,32.5,3.5
190400,2,10123.0,623.5,376.5,154.5,30.5,3.5
190500,2,10126.0,626.5,379.5,157.5,31.5,3.5
190600,2,10125.0,625.5,379.5,155.5,31.5,3.5
190700,2,10127.0,627.5,380.5,156.5,31.5,3.5
190800,2,10127.5,627.5,380.5,156.5,31.5,3.5
190900,2,10129.5,630.5,382.5,156.5,32.5,3.5
191000,2,10132.0,632.5,385.0,159.5,33.5,4.5
191100,2,10131.5,632.5,385.5,160.5,32.5,4.5
191200,2,10132.0,632.5,384.5,158.5,32.5,4.5
191300,2,10132.0,632.5,385.5,160.5,33.5,4.5
191400,2,10130.0,630.5,382.5,155.5,32.5,3.5
191500,2,10131.0,631.5,384.5,160.5,32.5,4.5
191600,2,10130.0,630.5,383.5,156.5,32.5,3.5
191700,2,10131.0,631.5,383.5,163.5,32.5,3.5
191800,2,10132.0,632.5,385.0,158.5,32.5,4.5
191900,2,10133.5,634.5,386.5,161.5,33.5,4.5
192000,2,10130.5,631.5,383.5,158.5,32.5,3.5
192100,2,10131.5,631.5,383.5,163.5,32.5,4.5
192200,2,10132.0,632.5,385.5,159.5,33.5,4.5
192300,2,10131.5,632.5,385.5,161.5,33.5,4.5
192400,2,10125.5,625.5,378.5,156.5,31.5,3.5
192500,2,10127.5,628.5,381.5,157.5,32.5,3.5
192600,2,10130.5,631.5,383.5,157.5,32.5,4.5
192700,2,10128.5,628.5,381.5,159.5,32.5,3.5
192800,2,10131.5,632.5,385.5,158.5,33.5,4.5
192900,2,10134.5,635.0,387.5,160.5,33.5,4.5
193000,2,10133.0,633.0,386.0,163.0,33.0,4.0
193100,2,10131.5,631.5,384.5,161.5,32.5,4.5
193200,2,10132.0,632.5,384.5,163.5,33.5,4.5
193300,2,10130.5,631.5,383.5,157.5,32.5,4.5
193400,2,10131.0,631.5,385.5,160.5,32.5,4.5
193500,2,10131.5,632.5,384.5,158.5,33.5,4.5
193600,2,10133.0,633.5,385.5,160.5,33.5,4.5
193700,2,10132.0,632.5,384.5,161.5,33.5,4.5
193800,2,10128.0,628.5,380.5,158.5,32.5,3.5
193900,2,10129.5,630.5,382.5,158.5,32.5,3.5
194000,2,10133.0,633.5,385.5,160.5,33.5,4.5
194100,2,10135.0,635.5,386.5,164.0,33.5,4.5
194200,2,10134.5,635.5,387.5,159.5,33.5,4.5
194300,2,10135.0,635.5,387.5,162.5,33.5,4.5
194400,2,10134.5,635.5,387.5,163.5,33.5,4.5
194500,2,10135.5,635.5,388.5,162.5,33.5,4.5
194600,2,10135.0,635.5,387.5,163.5,33.5,4.5
194700,2,10135.0,635.5,388.5,159.5,33.5,4.5
194800,2,10135.0,635.5,387.5,160.5,33.5,4.5
194900,2,10139.0,639.5,391.5,166.5,34.5,4.5
195000,2,10138.0,638.5,391.5,164.5,34.5,4.5
195100,2,10137.5,637.5,390.5,165.5,34.5,4.5
195200,2,10140.0,640.5,392.5,167.5,35.5,4.5
195300,2,10140.5,641.5,393.5,168.5,35.5,4.5
195400,2,10136.5,636.5,388.5,159.5,34.5,4.5
195500,2,10137.0,637.5,389.5,165.5,34.5,4.5
195600,2,10136.0,636.5,389.5,167.5,34.5,4.5
195700,2,10135.0,635.5,387.5,162.5,33.5,4.5
195800,2,10133.5,634.0,386.5,157.5,33.5,4.5
195900,2,10135.0,635.0,387.0,162.0,33.0,4.0
196000,2,10134.0,634.5,387.0,158.5,33.5,4.5
196100,2,10135.5,635.5,388.5,164.5,34.5,4.5
196200,2,10137.0,637.5,390.5,167.5,34.5,4.5
196300,2,10136.0,636.5,389.5,162.5,34.5,4.5
196400,2,10135.5,635.5,388.5,162.5,33.5,4.5
196500,2,10135.5,636.5,390.5,163.5,34.5,4.5
196600,2,10136.5,637.5,390.5,163.5,34.5,4.5
196700,2,10136.5,637.0,390.5,164.5,34.5,4.5
196800,2,10137.0,637.5,389.5,163.5,34.5,4.5
196900,2,10140.5,641.5,393.5,167.5,35.5,4.5
197000,2,10140.0,640.5,392.5,168.5,35.5,4.5
197100,2,10140.5,641.5,393.5,170.5,35.5,4.5
197200,2,10139.0,639.5,392.5,169.5,34.5,4.5
197300,2,10140.5,641.5,393.5,166.5,35.5,4.5
197400,2,10143.0,643.5,395.5,168.5,35.5,4.5
197500,2,10142.5,643.5,395.5,171.5,35.5,4.5
197600,2,10143.0,643.5,396.5,169.5,36.5,4.5
197700,2,10142.5,642.5,396.5,167.5,35.5,4.5
197800,2,10143.5,643.5,396.5,169.5,36.5,4.5
197900,2,10142.5,643.5,394.5,169.5,35.5,4.5
198000,2,10143.0,643.5,395.5,169.5,35.5,4.5
198100,2,10143.5,643.5,395.5,170.5,36.5,4.5
198200,2,10141.5,642.5,394.5,164.5,35.5,4.5
198300,2,10141.5,642.5,395.0,168.5,35.5,4.5
198400,2,10141.5,642.5,394.5,164.5,35.5,4.5
198500,2,10144.0,644.5,396.5,171.5,36.5,4.5
198600,2,10145.0,645.5,397.5,172.5,36.5,4.5
198700,2,10145.5,645.5,398.5,172.5,36.5,4.5
198800,2,10146.5,646.5,399.5,168.5,36.5,4.5
198900,2,10146.0,646.5,398.5,174.5,36.5,4.5
199000,2,10145.0,645.5,397.5,168.5,36.5,4.5
199100,2,10144.0,644.5,396.5,172.5,36.5,4.5
199200,2,10141.0,641.5,393.5,167.5,35.5,4.5
199300,2,10139.5,639.5,392.5,169.5,34.5,4.5
199400,2,10135.5,636.0,388.5,161.5,33.5,4.5
199500,2,10135.5,635.5,388.5,164.5,33.5,4.5
199600,2,10134.5,634.5,387.5,160.5,33.5,4.5
199700,2,10138.5,639.5,392.5,169.5,34.5,4.5
199800,2,10142.0,642.5,396.5,171.5,35.5,4.5
199900,2,10142.0,642.5,395.5,171.5,35.5,4.5
200000,2,10141.0,641.5,394.5,166.5,35.5,4.5
200100,2,10139.0,639.5,392.5,169.5,34.5,4.5
200200,2,10138.5,638.5,391.0,164.5,34.5,4.5
200300,2,10137.0,637.5,389.5,168.5,34.5,4.5
200400,2,10138.0,638.5,390.5,164.5,34.5,4.5
200500,2,10139.5,639.5,392.5,162.5,34.5,4.5
200600,2,10140.5,640.5,393.5,163.5,35.5,4.5
200700,2,10144.5,645.0,397.5,171.5,36.5,4.5
200800,2,10144.5,645.5,396.5,168.5,36.5,4.5
200900,2,10145.5,645.5,397.5,172.5,36.5,4.5
201000,2,10146.5,647.0,399.5,171.5,36.5,4.5
201100,2,10146.5,646.5,399.5,170.5,36.5,4.5
201200,2,10148.5,648.5,401.0,172.5,37.5,4.5
201300,2,10150.5,650.5,402.5,174.5,38.0,4.5
201400,2,10149.0,649.5,402.0,176.5,37.5,4.5
201500,2,10151.0,651.5,403.5,175.5,38.5,4.5
201600,2,10153.0,653.5,405.5,177.5,38.5,4.5
201700,2,10156.5,657.0,408.5,180.5,39.5,4.5
201800,2,10152.0,652.5,404.5,174.5,38.5,4.5
201900,2,10150.0,650.5,402.5,177.5,37.5,4.5
202000,2,10150.0,650.5,403.5,176.5,37.5,4.5
202100,2,10150.0,650.5,402.5,176.5,37.5,4.5
202200,2,10153.0,653.5,405.0,176.5,38.5,4.5
202300,2,10150.5,650.5,402.5,170.5,37.5,4.5
202400,2,10149.5,649.5,401.5,171.5,37.5,4.5
202500,2,10149.0,649.5,401.5,173.5,37.5,4.5
202600,2,10147.0,647.0,399.0,171.0,36.0,4.0
202700,2,10147.5,648.5,400.5,172.5,37.5,4.5
202800,2,10148.0,648.5,400.5,168.5,37.5,4.5
202900,2,10149.0,649.5,401.5,172.5,37.5,4.5
203000,2,10148.0,648.5,400.5,172.5,37.5,4.5
203100,2,10145.5,646.5,399.5,172.5,36.5,4.5
203200,2,10145.5,646.5,398.5,169.5,36.5,4.5
203300,2,10147.5,647.5,399.5,174.5,37.5,4.5
203400,2,10148.5,649.5,401.5,172.5,37.5,4.5
203500,2,10149.5,650.5,402.0,171.5,37.5,4.5
203600,2,10148.0,648.5,399.5,169.5,37.5,4.5
203700,2,10147.5,648.0,400.5,175.0,37.5,4.5
203800,2,10147.5,648.5,400.5,172.5,37.5,4.5
203900,2,10145.5,645.5,397.5,169.5,36.5,4.5
204000,2,10145.0,645.5,398.5,167.5,36.5,4.5
204100,2,10144.5,644.5,396.5,166.5,36.5,4.5
204200,2,10142.5,642.5,394.5,169.5,35.5,4.5
204300,2,10141.0,641.5,393.5,168.5,35.5,4.5
204400,2,10136.5,637.5,389.5,162.5,34.5,4.5
204500,2,10141.0,641.5,393.5,167.5,35.5,4.5
204600,2,10141.0,641.5,393.5,168.5,35.5,4.5
204700,2,10142.5,643.5,395.5,170.5,35.5,4.5
204800,2,10144.5,644.5,397.5,170.5,36.5,4.5
204900,2,10141.0,641.5,393.5,169.5,35.5,4.5
205000,2,10142.5,643.5,396.0,167.5,35.5,4.5
205100,2,10143.0,643.5,395.5,168.5,35.5,4.5
205200,2,10142.5,643.5,395.5,172.5,35.5,4.5
205300,2,10141.5,641.5,394.5,166.5,35.5,4.5
205400,2,10143.5,644.0,396.5,165.5,36.5,4.5
205500,2,10144.0,644.5,396.5,169.5,36.5,4.5
205600,2,10144.5,644.5,396.5,168.5,36.5,4.5
205700,2,10143.5,643.5,395.5,170.5,36.5,4.5
205800,2,10144.0,644.5,396.5,169.5,36.5,4.5
205900,2,10144.5,645.5,397.5,169.5,36.5,4.5
206000,2,10147.0,647.5,400.5,173.5,37.5,4.5
206100,2,10149.5,649.5,402.5,180.5,37.5,4.5
206200,2,10153.0,653.5,404.5,176.5,38.5,4.5
206300,2,10154.0,654.5,406.5,178.5,39.5,4.5
206400,2,10154.0,654.5,406.5,177.0,39.5,4.5
206500,2,10158.5,658.5,410.5,185.5,40.5,5.5
206600,2,10158.0,658.5,409.5,178.5,40.5,5.5
206700,2,10159.0,659.5,411.5,185.5,40.5,5.5
206800,2,10158.5,659.0,410.5,182.5,40.5,5.5
206900,2,10161.0,661.5,413.5,185.5,41.5,5.5
207000,2,10161.0,661.5,413.0,180.5,41.5,5.5
207100,2,10159.0,659.5,411.5,180.5,40.5,5.5
207200,2,10158.5,658.5,410.5,180.5,40.5,4.5
207300,2,10158.0,658.5,410.5,181.5,40.5,4.5
207400,2,10153.5,654.5,406.5,176.5,38.5,4.5
207500,2,10155.5,656.5,408.5,176.5,39.5,4.5
207600,2,10157.0,657.5,408.5,179.5,39.5,4.5
207700,2,10157.5,658.5,410.5,180.5,40.5,4.5
207800,2,10158.5,658.5,410.5,183.5,40.5,4.5
207900,2,10159.5,660.0,412.5,181.5,40.5,5.5
208000,2,10158.5,659.5,410.5,182.5,40.5,5.5
208100,2,10158.5,658.5,410.5,181.5,40.5,5.5
208200,2,10157.5,658.0,410.0,182.0,41.0,5.0
208300,2,10158.5,658.5,410.5,178.5,40.5,5.5
208400,2,10158.0,658.5,410.5,181.5,40.5,5.5
208500,2,10157.0,657.5,409.5,181.5,40.5,4.5
208600,2,10158.5,658.5,410.5,180.5,40.5,5.5
208700,2,10157.5,657.5,409.5,179.5,40.5,4.5
208800,2,10155.0,655.5,407.5,176.5,39.5,4.5
208900,2,10153.5,653.5,405.5,178.5,38.5,4.5
209000,2,10153.5,654.5,406.5,178.5,39.5,4.5
209100,2,10154.0,654.5,406.5,177.5,39.5,4.5
209200,2,10154.0,654.5,406.5,175.5,39.5,4.5
209300,2,10151.5,651.5,404.5,178.5,38.5,4.5
209400,2,10152.0,652.5,404.5,174.5,38.5,4.5
209500,2,10153.5,653.5,406.5,178.5,38.5,4.5
209600,2,10148.5,649.5,400.5,174.5,37.5,4.5
209700,2,10149.5,649.5,402.5,173.5,37.5,4.5
209800,2,10149.5,649.5,401.5,173.5,37.5,4.5
209900,2,10150.5,650.5,402.5,173.5,38.5,4.5
210000,2,10151.5,651.5,403.5,176.5,38.5,4.5
210100,2,10152.0,652.5,405.5,179.5,38.5,4.5
