timestamp,day,VOLCANIC_ROCK,VOLCANIC_ROCK_VOUCHER_9500,VOLCANIC_ROCK_VOUCHER_9750,VOLCANIC_ROCK_VOUCHER_10000,VOLCANIC_ROCK_VOUCHER_10250,VOLCANIC_ROCK_VOUCHER_10500
263800,1,10412.5,912.5,663.5,416.5,190.5,49.5
263900,1,10411.5,911.5,661.5,414.5,189.5,48.5
264000,1,10409.0,909.5,659.5,412.5,187.5,47.5
264100,1,10407.5,907.5,657.5,410.5,186.5,47.5
264200,1,10406.0,906.5,656.5,410.5,185.5,47.5
264300,1,10404.5,904.5,655.5,407.5,184.5,46.5
264400,1,10405.0,905.5,655.5,409.5,184.5,46.5
264500,1,10406.5,906.5,657.5,412.5,185.5,47.5
264600,1,10404.5,904.5,655.0,408.5,184.5,46.5
264700,1,10405.0,905.5,656.0,408.5,184.5,46.5
264800,1,10410.0,910.0,660.5,413.5,188.5,48.5
264900,1,10408.0,908.5,658.5,411.5,187.0,47.5
265000,1,10406.0,906.5,656.5,409.5,185.5,47.5
265100,1,10404.0,904.5,654.5,408.0,184.5,46.5
265200,1,10403.5,904.0,654.5,407.5,183.5,46.5
265300,1,10404.5,904.5,655.5,408.5,184.5,46.5
265400,1,10402.0,902.5,652.5,405.5,182.5,45.5
265500,1,10404.0,903.5,654.5,408.5,183.5,46.5
265600,1,10404.5,904.5,655.5,409.0,184.5,46.5
265700,1,10405.0,905.5,655.5,409.5,184.5,46.5
265800,1,10403.0,903.5,653.5,407.5,183.5,46.5
265900,1,10403.5,903.5,654.5,407.0,183.5,46.5
266000,1,10403.0,903.0,653.5,407.5,183.5,46.5
266100,1,10402.5,902.0,652.0,406.0,182.0,46.0
266200,1,10403.5,904.0,654.5,407.5,183.5,46.5
266300,1,10404.0,904.0,654.5,407.5,183.5,46.5
266400,1,10403.0,903.5,653.5,408.0,183.5,46.5
266500,1,10406.5,907.0,657.5,409.5,186.5,47.5
266600,1,10407.5,907.5,657.5,413.5,186.5,47.5
266700,1,10408.5,908.5,659.5,412.5,187.5,47.5
266800,1,10407.5,907.5,658.0,410.5,186.5,47.5
266900,1,10407.5,907.5,658.0,411.5,186.5,47.5
267000,1,10406.5,906.5,656.5,410.5,185.5,47.5
267100,1,10405.0,905.5,655.5,408.5,184.5,46.5
267200,1,10405.0,905.5,655.5,408.5,184.5,46.5
267300,1,10404.5,905.0,655.5,410.0,184.5,46.5
267400,1,10404.5,904.5,655.5,408.5,184.5,46.5
267500,1,10405.0,905.5,655.5,407.5,184.5,46.5
267600,1,10405.0,905.0,655.5,409.5,184.5,46.5
267700,1,10405.5,905.5,656.0,409.5,185.5,46.5
267800,1,10404.5,904.5,655.5,408.5,184.5,46.5
267900,1,10407.0,907.0,657.5,410.5,186.5,47.5
268000,1,10410.0,910.5,661.5,413.5,188.5,48.5
268100,1,10411.5,911.5,662.0,415.5,189.5,48.5
268200,1,10413.5,913.5,664.5,417.5,191.5,49.5
268300,1,10410.0,910.5,660.5,414.5,188.5,48.5
268400,1,10409.0,909.5,659.5,412.5,187.5,48.5
268500,1,10409.0,909.5,659.5,413.5,187.5,48.5
268600,1,10409.0,909.5,659.5,412.5,188.5,48.5
268700,1,10408.5,909.0,659.5,413.5,187.5,48.5
268800,1,10410.0,910.5,661.0,414.5,188.5,48.5
268900,1,10411.0,911.5,661.5,414.5,189.5,48.5
269000,1,10410.0,910.5,660.5,413.5,188.5,48.5
269100,1,10410.5,910.5,660.5,414.5,188.5,48.5
269200,1,10410.5,910.5,661.5,413.5,189.5,48.5
269300,1,10412.0,912.5,662.5,415.5,190.5,49.5
269400,1,10413.5,913.5,664.0,416.5,191.5,49.5
269500,1,10419.0,919.0,669.0,422.0,195.0,51.0
269600,1,10418.5,918.5,669.5,422.5,195.5,51.5
269700,1,10421.5,921.5,672.0,424.5,197.5,52.5
269800,1,10423.5,923.5,673.5,426.5,199.5,52.5
269900,1,10422.0,922.5,672.5,424.5,198.5,52.5
270000,1,10423.5,923.5,674.5,427.5,199.5,52.5
270100,1,10422.0,922.0,672.5,424.5,197.5,52.5
270200,1,10419.5,920.5,670.5,424.5,196.5,51.5
270300,1,10422.0,922.5,672.5,425.5,198.5,52.5
270400,1,10427.0,927.5,677.5,430.5,202.5,54.5
270500,1,10425.5,926.5,677.5,429.5,201.5,53.5
270600,1,10425.5,925.5,675.5,428.0,200.5,53.5
270700,1,10424.5,924.5,674.5,427.0,199.5,53.5
270800,1,10423.0,923.5,673.5,427.5,199.5,52.5
270900,1,10421.0,921.5,671.5,425.5,197.5,52.5
271000,1,10421.0,921.5,671.5,424.5,197.5,52.5
271100,1,10420.0,920.0,670.5,422.5,196.5,51.5
271200,1,10422.5,922.5,673.0,425.5,198.5,52.5
271300,1,10422.0,922.5,672.5,425.5,198.5,52.5
271400,1,10420.0,920.5,670.5,422.5,196.5,51.5
271500,1,10423.5,923.5,674.5,425.5,199.5,52.5
271600,1,10418.0,918.5,668.5,422.5,194.5,50.5
271700,1,10418.5,918.5,669.0,422.5,195.5,51.5
271800,1,10418.0,918.0,668.5,421.5,194.5,50.5
271900,1,10416.0,916.5,666.5,419.5,193.5,50.5
272000,1,10417.0,917.5,667.5,420.5,194.5,50.5
272100,1,10418.0,918.5,668.5,421.5,194.5,50.5
272200,1,10417.0,917.5,667.5,420.5,194.0,50.5
272300,1,10417.5,917.5,667.5,421.5,194.5,50.5
272400,1,10420.5,920.5,671.5,423.5,196.5,51.5
272500,1,10422.5,922.5,673.0,425.5,198.5,52.5
272600,1,10423.5,924.0,674.0,426.5,199.5,52.5
272700,1,10424.0,924.0,674.5,427.5,199.5,52.5
272800,1,10428.0,928.5,678.5,430.5,202.5,54.5
272900,1,10427.5,927.5,678.5,432.5,202.5,54.5
273000,1,10430.5,930.5,681.5,434.5,204.5,55.5
273100,1,10431.0,931.5,681.5,435.5,205.5,55.5
273200,1,10432.5,932.5,683.5,435.5,206.5,55.5
273300,1,10435.5,936.0,686.5,438.5,209.5,57.5
273400,1,10436.5,937.5,687.5,440.5,210.5,57.5
273500,1,10439.5,939.5,690.0,442.5,212.5,58.5
273600,1,10442.5,942.5,692.5,444.5,214.5,59.5
273700,1,10438.5,938.5,689.0,441.5,211.5,58.5
273800,1,10439.5,939.5,689.5,441.5,212.0,58.5
273900,1,10437.5,937.5,688.5,440.5,210.5,57.5
274000,1,10438.5,939.5,689.5,442.5,211.5,58.5
274100,1,10436.0,936.5,686.5,438.5,209.5,57.5
274200,1,10438.0,938.5,688.5,440.5,210.5,57.5
274300,1,10440.0,940.5,690.5,442.5,212.5,58.5
274400,1,10440.5,940.5,691.5,442.5,213.5,59.5
274500,1,10438.5,938.5,688.5,440.5,211.0,58.5
274600,1,10435.0,935.0,685.5,438.0,208.5,56.5
274700,1,10434.0,934.5,684.5,436.5,207.5,56.5
274800,1,10438.0,938.5,688.5,440.5,211.0,58.5
274900,1,10438.0,938.0,688.5,440.5,210.5,57.5
275000,1,10440.0,940.5,690.5,442.5,212.5,58.5
275100,1,10437.5,937.5,687.5,439.5,210.5,57.5
275200,1,10437.5,937.5,687.5,441.0,210.5,57.5
275300,1,10437.5,937.5,687.5,440.5,210.5,57.5
275400,1,10434.5,934.5,684.5,437.5,207.5,56.5
275500,1,10435.0,935.0,685.5,437.5,208.5,56.5
275600,1,10435.5,935.5,685.5,437.5,208.5,57.5
275700,1,10435.0,935.5,685.5,439.0,208.5,56.5
275800,1,10438.5,939.0,689.5,441.5,211.5,58.5
275900,1,10438.0,938.0,688.5,439.5,210.5,57.5
276000,1,10438.0,938.5,688.5,440.5,210.5,57.5
276100,1,10441.5,941.5,692.5,445.5,213.5,59.5
276200,1,10442.5,942.5,692.5,445.5,214.5,59.5
276300,1,10440.0,940.5,690.5,444.5,212.5,58.5
276400,1,10441.5,941.5,692.0,445.5,213.5,59.5
276500,1,10440.0,940.5,691.0,442.5,212.5,58.5
276600,1,10434.0,934.0,684.5,437.5,207.5,56.5
276700,1,10435.5,935.5,685.5,437.5,208.5,57.5
276800,1,10438.0,938.0,688.5,440.0,210.5,57.5
276900,1,10438.0,938.5,688.5,440.5,211.5,58.5
277000,1,10438.0,937.5,688.5,440.5,210.5,57.5
277100,1,10436.5,937.0,688.0,441.0,210.0,58.0
277200,1,10439.5,939.5,690.0,442.5,212.5,58.5
277300,1,10438.5,939.0,689.5,441.5,211.5,58.5
277400,1,10441.0,941.5,692.5,444.5,213.5,59.5
277500,1,10439.0,939.5,689.5,441.5,211.5,58.5
277600,1,10439.0,939.5,690.0,441.5,211.5,58.5
277700,1,10439.0,939.5,689.5,443.0,211.5,58.5
277800,1,10439.5,939.5,690.5,442.0,212.5,58.5
277900,1,10439.5,939.5,689.5,442.5,212.0,58.5
278000,1,10440.5,940.5,691.0,443.5,212.5,58.5
278100,1,10439.5,939.0,689.0,441.0,211.5,58.0
278200,1,10433.5,933.5,683.5,436.5,207.5,56.5
278300,1,10434.0,934.5,684.5,438.5,207.5,56.5
278400,1,10437.0,937.5,687.5,439.5,210.5,57.5
278500,1,10437.5,937.5,688.5,440.5,210.5,57.5
278600,1,10437.5,937.5,688.0,440.5,210.5,57.5
278700,1,10439.0,939.5,689.5,441.5,211.5,58.5
278800,1,10438.0,938.5,688.5,440.5,211.5,58.5
278900,1,10440.5,940.5,690.5,443.5,212.5,58.5
279000,1,10441.0,941.5,691.5,444.5,213.5,59.5
279100,1,10435.0,935.0,685.5,437.5,208.5,56.5
279200,1,10434.0,934.5,684.5,437.5,207.5,56.5
279300,1,10433.5,933.5,684.5,436.5,207.5,56.5
279400,1,10435.0,935.0,685.5,438.0,208.5,56.5
279500,1,10436.5,936.5,687.5,439.5,209.5,57.5
279600,1,10436.0,936.5,686.5,439.5,209.5,57.5
279700,1,10437.5,937.5,687.5,440.5,210.5,57.5
279800,1,10439.5,939.5,689.5,441.5,212.5,58.5
279900,1,10439.5,939.5,690.5,442.5,212.5,58.5
280000,1,10439.5,939.5,689.5,442.5,212.0,58.5
280100,1,10439.5,939.5,689.5,441.5,212.5,58.5
280200,1,10439.5,939.5,690.5,441.5,212.5,58.5
280300,1,10440.5,941.5,691.5,444.5,213.5,59.5
280400,1,10441.0,941.5,691.5,443.5,213.5,59.5
280500,1,10440.5,941.5,691.5,443.5,213.5,59.5
280600,1,10441.0,941.5,691.5,445.5,213.5,59.5
280700,1,10441.0,941.5,691.5,443.5,213.5,59.5
280800,1,10440.5,940.5,690.5,443.5,212.5,58.5
280900,1,10440.0,940.5,690.5,442.5,212.5,58.5
281000,1,10440.0,940.5,690.5,442.5,212.5,58.5
281100,1,10438.0,938.5,688.5,440.5,210.5,57.5
281200,1,10436.0,936.5,686.5,438.5,209.5,57.5
281300,1,10434.5,934.5,684.5,437.5,207.5,56.5
281400,1,10433.0,933.5,684.5,436.5,206.5,56.5
281500,1,10434.5,934.5,685.5,437.5,208.5,56.5
281600,1,10431.5,931.5,681.5,433.5,205.5,55.5
281700,1,10432.5,932.5,683.0,435.5,206.5,55.5
281800,1,10436.5,936.5,686.5,438.5,209.5,57.5
281900,1,10435.0,935.5,685.5,437.5,208.5,56.5
282000,1,10434.5,934.5,684.5,437.5,207.5,56.5
282100,1,10438.0,938.0,688.5,440.5,210.5,57.5
282200,1,10438.0,938.0,688.5,440.5,210.5,57.5
282300,1,10436.0,936.5,686.5,438.5,209.5,57.5
282400,1,10435.0,935.5,686.0,438.5,208.5,56.5
282500,1,10438.0,938.5,688.5,442.5,210.5,57.5
282600,1,10436.5,936.5,687.5,439.5,209.5,57.5
282700,1,10437.5,938.0,688.5,440.5,210.5,57.5
282800,1,10438.0,938.5,688.5,440.5,211.5,58.5
282900,1,10440.5,941.0,691.5,444.0,213.5,59.0
283000,1,10440.0,940.5,690.5,444.5,212.5,58.5
283100,1,10438.5,938.5,689.0,442.5,211.5,58.5
283200,1,10438.0,938.5,688.5,441.5,211.5,58.5
283300,1,10439.5,939.5,690.5,442.5,212.5,58.5
283400,1,10438.0,938.5,688.5,440.5,211.5,58.5
283500,1,10432.5,933.0,683.5,435.5,206.5,56.5
283600,1,10433.0,933.5,683.5,435.5,206.5,56.5
283700,1,10435.0,935.5,685.5,438.5,208.5,56.5
283800,1,10435.5,935.5,686.5,439.5,208.5,57.5
283900,1,10435.5,935.5,685.5,438.5,208.5,56.5
284000,1,10434.5,934.5,685.5,436.5,208.5,56.5
284100,1,10431.0,931.5,681.5,433.5,205.5,55.5
284200,1,10430.5,931.0,681.0,433.5,205.5,55.5
284300,1,10430.0,930.5,680.5,433.5,204.5,55.5
284400,1,10432.5,932.5,683.0,435.5,206.5,56.5
284500,1,10432.0,932.5,682.5,435.5,206.5,55.5
284600,1,10435.5,935.5,686.0,438.0,208.5,57.5
284700,1,10436.5,936.5,686.5,439.5,209.5,57.5
284800,1,10435.0,935.5,685.5,438.0,208.5,57.5
284900,1,10433.0,933.5,683.5,435.5,206.5,56.5
285000,1,10434.5,935.5,685.5,437.5,208.5,57.5
285100,1,10436.5,936.5,686.5,440.5,209.5,57.5
285200,1,10436.5,937.0,687.5,439.5,209.5,57.5
285300,1,10435.0,935.5,685.5,437.5,208.5,56.5
285400,1,10435.0,935.0,685.5,437.5,208.5,56.5
285500,1,10438.5,938.5,688.5,441.5,211.5,58.5
285600,1,10438.0,938.5,688.5,441.5,211.5,58.5
285700,1,10438.5,938.5,689.5,441.5,211.5,58.5
285800,1,10438.5,939.0,689.5,441.5,211.5,58.5
285900,1,10438.5,938.5,689.0,441.5,211.5,58.5
286000,1,10438.0,938.0,688.0,441.0,210.0,58.0
286100,1,10438.5,939.0,689.5,441.5,211.5,58.5
286200,1,10438.5,938.5,689.5,441.5,211.5,58.5
286300,1,10439.5,939.5,690.0,442.5,212.5,58.5
286400,1,10438.5,938.5,689.5,441.5,211.5,58.5
286500,1,10439.0,939.5,689.5,442.5,211.5,58.5
286600,1,10438.5,938.5,689.5,441.5,211.5,58.5
286700,1,10436.5,936.5,687.5,439.5,209.5,57.5
286800,1,10435.5,936.0,686.5,438.5,209.5,57.5
286900,1,10436.5,936.5,687.5,439.5,209.5,57.5
287000,1,10434.0,934.5,684.5,437.5,207.5,56.5
287100,1,10434.5,934.5,685.5,437.5,208.5,56.5
287200,1,10436.0,936.5,686.5,440.5,209.5,57.5
287300,1,10439.0,939.5,689.5,443.5,211.5,58.5
287400,1,10440.0,940.5,690.5,442.5,212.5,58.5
287500,1,10439.5,939.5,690.5,442.5,212.5,58.5
287600,1,10437.5,937.5,688.5,440.5,210.5,57.5
287700,1,10439.5,939.5,689.5,442.5,212.5,58.5
287800,1,10439.0,939.5,689.5,441.5,211.5,58.5
287900,1,10438.5,938.5,689.5,442.5,211.5,58.5
288000,1,10438.0,938.5,688.5,440.5,210.5,58.5
288100,1,10438.5,938.5,689.0,441.5,211.5,58.5
288200,1,10439.5,939.5,690.0,442.5,212.5,58.5
288300,1,10438.5,938.5,689.5,441.5,211.5,58.5
288400,1,10440.0,940.5,690.5,443.5,212.5,58.5
288500,1,10442.0,942.0,692.5,445.5,214.5,59.5
288600,1,10445.5,945.5,695.5,447.5,217.5,60.5
288700,1,10449.5,949.5,700.5,452.5,220.5,62.5
288800,1,10451.0,951.0,701.5,452.5,221.5,62.5
288900,1,10454.5,955.0,705.0,457.5,224.5,64.5
289000,1,10453.0,953.5,703.5,455.5,223.5,63.5
289100,1,10455.0,955.5,705.5,457.5,224.5,64.5
289200,1,10456.0,956.5,706.5,458.5,225.5,65.5
289300,1,10457.0,957.5,707.5,459.5,226.5,65.5
289400,1,10463.0,963.0,713.5,464.5,231.5,67.5
289500,1,10463.0,963.5,713.5,465.5,231.5,67.5
289600,1,10463.5,963.5,714.0,465.5,232.5,68.5
289700,1,10463.0,963.5,713.5,464.5,231.5,67.5
289800,1,10462.0,962.5,712.5,464.5,230.5,67.5
289900,1,10462.0,962.5,712.5,464.5,231.0,67.5
290000,1,10462.5,962.5,712.5,464.5,231.5,67.5
290100,1,10465.0,965.0,715.5,466.5,233.5,68.5
290200,1,10465.5,965.5,716.0,468.5,233.5,68.5
290300,1,10466.0,966.5,716.5,469.5,234.5,69.5
290400,1,10464.5,964.5,715.5,467.5,233.5,68.5
290500,1,10463.5,963.5,713.5,465.5,232.5,68.5
290600,1,10463.5,963.5,713.5,466.0,232.5,68.5
290700,1,10464.0,964.0,714.5,466.5,232.5,68.5
290800,1,10460.5,960.5,711.5,463.0,229.5,66.5
290900,1,10458.5,958.5,709.0,461.5,228.5,66.5
291000,1,10461.5,961.5,712.5,464.5,230.5,67.5
291100,1,10459.0,959.5,709.5,461.5,228.5,66.5
291200,1,10458.0,958.5,708.5,461.0,227.5,65.5
291300,1,10460.5,960.5,710.5,462.5,229.5,67.5
291400,1,10462.0,962.5,712.5,464.5,231.5,67.5
291500,1,10463.0,963.5,713.5,464.5,231.5,67.5
291600,1,10460.5,960.0,710.5,463.0,229.0,67.0
291700,1,10461.5,961.5,711.5,464.5,230.5,67.5
291800,1,10460.0,960.0,710.5,462.5,229.5,66.5
291900,1,10461.0,961.5,711.5,462.5,230.5,67.5
292000,1,10459.0,959.5,709.5,461.5,228.5,66.5
292100,1,10459.5,959.5,709.5,461.5,228.5,66.5
292200,1,10457.5,957.5,707.5,460.5,227.5,65.5
292300,1,10458.0,958.0,708.5,460.5,227.5,65.5
292400,1,10459.0,959.5,709.5,461.5,228.5,66.5
292500,1,10458.5,958.5,709.5,461.5,228.5,66.5
292600,1,10453.5,953.5,704.5,456.5,224.5,64.5
292700,1,10445.5,945.5,695.5,449.5,217.5,60.5
292800,1,10442.0,942.5,692.5,444.5,214.5,59.5
292900,1,10440.5,940.5,691.5,443.5,213.5,59.5
293000,1,10443.5,943.5,694.5,446.5,215.5,60.5
293100,1,10440.0,940.5,690.5,443.5,212.5,58.5
293200,1,10437.0,937.5,687.5,440.5,210.5,57.5
293300,1,10434.0,934.0,684.5,436.5,207.5,56.5
293400,1,10432.5,932.5,683.0,436.5,206.5,56.5
293500,1,10433.0,933.5,683.5,437.5,206.5,56.5
293600,1,10429.5,929.5,680.5,433.0,204.5,54.5
293700,1,10427.5,927.5,678.5,430.5,202.5,54.5
293800,1,10428.5,928.5,679.5,431.5,203.5,54.5
293900,1,10428.0,928.5,678.5,431.5,202.5,54.5
294000,1,10426.5,927.0,677.5,429.5,201.5,54.5
294100,1,10423.5,923.5,674.0,426.5,199.5,53.5
294200,1,10423.0,923.5,673.5,427.5,199.5,52.5
294300,1,10426.0,926.0,676.5,429.5,201.5,53.5
294400,1,10425.0,925.5,675.5,428.5,200.5,53.5
294500,1,10424.5,924.5,675.5,428.5,200.5,53.5
294600,1,10424.5,924.5,674.5,428.5,200.5,53.5
294700,1,10428.5,928.5,678.5,431.5,203.5,54.5
294800,1,10428.0,928.5,678.5,431.5,203.5,54.5
294900,1,10427.5,927.5,677.5,430.5,202.5,54.5
295000,1,10428.5,929.0,679.5,431.5,203.5,54.5
295100,1,10428.0,928.5,679.0,431.5,203.5,54.5
295200,1,10431.0,931.0,681.5,434.5,205.5,55.5
295300,1,10431.5,931.5,681.5,435.5,205.5,55.5
295400,1,10434.0,934.0,684.5,436.5,207.5,56.5
295500,1,10433.0,933.5,683.5,436.0,207.5,56.5
295600,1,10432.5,932.5,683.5,435.5,206.5,56.5
295700,1,10430.0,930.5,680.5,433.5,204.5,55.5
295800,1,10428.5,928.5,679.5,431.5,203.5,54.5
295900,1,10432.0,932.5,682.5,434.5,206.5,56.0
296000,1,10431.0,931.5,681.5,434.5,205.5,55.5
296100,1,10433.5,933.5,684.0,436.5,207.5,56.5
296200,1,10435.0,935.5,685.5,437.5,208.5,57.5
296300,1,10434.5,935.0,685.5,437.5,208.5,56.5
296400,1,10434.0,934.5,684.5,438.0,208.0,56.5
296500,1,10432.5,933.0,683.5,435.5,206.5,56.5
296600,1,10429.5,929.5,680.5,433.5,204.5,55.5
296700,1,10432.0,932.5,682.5,435.5,206.5,55.5
296800,1,10434.0,934.0,684.5,437.0,207.5,56.5
296900,1,10435.5,935.5,685.5,437.5,208.5,57.5
297000,1,10434.5,935.0,685.5,438.5,208.5,56.5
297100,1,10434.0,934.5,684.5,437.5,207.5,56.5
297200,1,10435.0,935.5,685.5,438.5,208.5,57.5
297300,1,10438.0,938.5,688.5,441.5,210.5,58.5
297400,1,10440.0,940.0,690.5,442.5,212.5,58.5
297500,1,10436.0,936.5,686.5,438.5,209.5,57.5
297600,1,10436.0,935.5,686.5,438.5,209.5,57.5
297700,1,10436.0,936.5,686.5,439.5,209.5,57.5
297800,1,10435.5,935.5,686.5,438.5,208.5,57.5
297900,1,10435.0,935.5,685.5,438.5,208.5,56.5
298000,1,10437.0,937.5,687.5,439.5,210.5,57.5
298100,1,10436.0,936.0,686.0,439.0,209.0,57.0
298200,1,10437.0,937.5,687.5,439.5,210.5,57.5
298300,1,10437.0,937.5,687.5,441.5,210.5,57.5
298400,1,10438.0,938.5,688.5,441.5,211.5,58.5
298500,1,10438.5,938.5,688.5,441.5,211.5,58.5
298600,1,10439.0,939.5,689.5,442.5,211.5,58.5
298700,1,10438.5,939.5,689.5,443.5,211.5,58.5
298800,1,10438.5,938.5,689.5,440.5,211.5,58.5
298900,1,10437.0,937.5,687.5,439.5,210.5,57.5
299000,1,10437.5,937.5,687.5,440.5,210.5,57.5
299100,1,10436.0,936.0,686.5,438.5,209.5,57.5
299200,1,10437.0,937.5,687.5,439.5,210.5,57.5
299300,1,10437.0,937.5,687.5,439.5,210.5,57.5
299400,1,10437.0,937.5,687.5,439.5,210.5,57.5
299500,1,10438.5,938.5,689.5,441.5,211.5,58.5
299600,1,10437.0,937.5,687.5,439.5,210.5,57.5
299700,1,10438.5,938.5,689.5,440.5,211.5,58.5
299800,1,10437.5,937.5,688.5,440.5,210.5,58.5
299900,1,10439.0,939.5,689.5,441.5,211.5,58.5
300000,1,10441.0,941.5,691.5,444.0,213.5,59.5
300100,1,10443.0,943.5,693.5,445.5,215.5,60.5
300200,1,10442.0,942.5,692.5,444.5,214.5,59.5
300300,1,10439.0,939.5,689.5,441.5,212.5,58.5
300400,1,10438.5,939.0,689.5,442.5,211.5,58.5
300500,1,10438.5,938.5,689.0,440.5,211.5,58.5
300600,1,10436.0,936.5,686.5,438.5,209.5,57.5
300700,1,10437.5,938.5,688.5,440.5,210.5,58.5
300800,1,10437.5,938.0,688.5,440.5,210.5,58.5
300900,1,10438.0,938.5,688.5,441.5,211.5,58.5
301000,1,10438.0,938.0,688.5,440.5,210.5,58.5
301100,1,10438.0,938.5,688.5,440.5,210.5,58.5
301200,1,10438.5,938.5,689.0,442.5,211.5,58.5
301300,1,10438.0,938.0,688.5,441.0,210.5,58.5
301400,1,10438.5,938.5,688.5,441.5,211.5,58.5
301500,1,10438.0,938.5,688.5,441.5,211.5,58.5
301600,1,10437.0,937.5,687.5,440.5,210.5,57.5
301700,1,10436.5,936.5,687.0,439.5,209.5,57.5
301800,1,10437.0,937.5,687.5,440.5,210.5,58.5
301900,1,10437.0,937.5,687.5,439.5,210.5,57.5
302000,1,10436.0,936.0,686.5,438.5,209.5,57.5
302100,1,10436.5,937.5,687.5,441.5,210.5,57.5
302200,1,10436.5,936.5,687.5,439.5,209.5,57.5
302300,1,10433.5,934.0,684.5,437.0,207.5,56.5
302400,1,10432.5,933.5,683.5,435.5,207.5,56.5
302500,1,10427.5,927.5,678.0,430.5,202.5,54.5
302600,1,10428.5,928.5,678.5,430.5,203.5,54.5
302700,1,10428.5,929.0,679.5,431.0,203.5,54.5
302800,1,10429.5,929.5,679.5,433.0,204.5,55.5
302900,1,10430.5,931.5,681.5,433.5,205.5,55.5
303000,1,10431.5,931.5,682.5,434.5,205.5,55.5
303100,1,10432.0,932.0,682.5,434.5,206.0,55.5
303200,1,10433.0,933.5,683.5,436.0,207.5,56.5
303300,1,10434.0,934.5,684.5,436.5,207.5,56.5
303400,1,10434.0,934.5,684.5,437.5,208.0,56.5
303500,1,10436.0,936.5,686.5,438.5,209.5,57.5
303600,1,10435.5,935.0,686.0,438.0,209.0,57.0
303700,1,10440.0,940.5,690.5,443.5,212.5,59.5
303800,1,10443.0,943.0,693.5,445.5,215.0,60.0
303900,1,10442.0,942.0,692.5,445.5,214.5,59.5
304000,1,10441.5,941.5,691.5,445.5,213.5,59.5
304100,1,10440.5,940.5,690.5,443.5,213.0,59.5
304200,1,10440.0,940.5,690.5,443.5,212.5,59.5
304300,1,10441.5,941.5,692.5,445.5,214.5,59.5
304400,1,10441.0,941.0,691.5,444.5,213.5,59.5
304500,1,10439.0,939.5,689.5,442.5,212.5,58.5
304600,1,10437.5,937.5,688.0,440.5,210.5,57.5
304700,1,10437.5,937.5,688.5,440.5,210.5,58.5
304800,1,10437.0,937.5,687.5,439.5,210.5,57.5
304900,1,10436.0,936.0,686.5,438.5,209.5,57.5
305000,1,10433.5,933.5,684.5,436.5,207.5,56.5
305100,1,10433.0,933.5,683.5,435.5,206.5,56.5
305200,1,10432.5,932.5,682.5,435.5,206.5,56.5
305300,1,10433.5,933.5,683.5,437.0,207.5,56.5
305400,1,10435.0,935.5,685.5,437.5,208.5,57.5
305500,1,10436.0,936.5,686.5,438.5,209.5,57.5
305600,1,10437.0,937.5,687.5,439.5,210.5,57.5
305700,1,10437.5,937.5,688.5,440.5,210.5,58.5
305800,1,10436.0,936.5,686.5,439.5,209.5,57.5
305900,1,10437.5,938.0,688.5,441.5,210.5,58.5
306000,1,10438.5,938.5,689.0,441.5,211.5,58.5
306100,1,10438.5,938.5,689.5,441.5,211.5,58.5
306200,1,10439.0,939.5,689.5,441.5,211.5,58.5
306300,1,10441.5,941.5,692.5,444.5,213.5,59.5
306400,1,10441.5,942.0,692.5,444.5,214.5,59.5
306500,1,10443.0,943.5,693.5,446.5,215.5,59.5
306600,1,10439.0,939.5,689.5,441.5,212.0,58.5
306700,1,10440.0,940.5,690.5,442.5,212.5,58.5
306800,1,10442.0,942.5,692.5,445.5,214.5,59.5
306900,1,10443.0,943.5,693.5,445.5,214.5,59.5
307000,1,10441.0,941.0,691.5,443.5,213.5,59.5
307100,1,10442.0,942.0,692.5,445.5,214.5,59.5
307200,1,10442.5,943.0,693.5,445.5,214.5,59.5
307300,1,10442.5,943.0,693.5,445.5,214.5,59.5
307400,1,10442.5,943.0,693.5,445.5,214.5,59.5
307500,1,10440.5,940.5,691.0,443.5,213.5,59.5
307600,1,10441.0,941.5,691.5,444.5,213.5,59.5
307700,1,10441.5,941.5,691.5,444.5,213.5,59.5
307800,1,10441.5,941.5,691.5,444.5,213.5,59.5
307900,1,10443.0,943.5,693.5,446.5,215.0,59.5
308000,1,10449.0,949.0,699.5,451.5,219.5,62.5
308100,1,10450.5,950.5,700.5,453.5,221.5,62.5
308200,1,10454.0,954.0,704.0,456.0,224.0,64.0
308300,1,10452.5,952.5,703.5,454.5,223.0,63.5
308400,1,10452.5,952.5,702.5,456.5,222.5,63.5
308500,1,10452.0,952.5,702.5,454.0,222.5,63.5
308600,1,10451.0,951.5,701.5,453.5,221.5,63.5
308700,1,10453.0,953.5,703.5,455.5,223.5,63.5
308800,1,10455.5,955.5,706.0,457.5,225.5,64.5
308900,1,10454.0,954.5,704.5,456.5,224.5,64.5
309000,1,10454.0,954.5,704.5,456.5,224.5,64.5
309100,1,10450.5,950.5,701.5,453.5,221.5,62.5
309200,1,10450.5,951.0,701.5,452.5,221.5,62.5
309300,1,10451.5,952.0,702.5,453.5,222.5,63.5
309400,1,10450.5,950.5,701.0,453.5,221.5,62.5
309500,1,10450.5,950.5,700.5,452.5,221.5,62.5
309600,1,10448.5,948.5,698.5,451.5,219.5,62.5
309700,1,10450.0,950.0,700.5,452.0,220.5,62.5
309800,1,10449.0,949.5,699.5,452.5,219.5,62.5
309900,1,10447.0,947.5,697.5,449.5,218.5,61.5
