timestamp,VOLCANIC_ROCK,VOLCANIC_ROCK_VOUCHER_9500,VOLCANIC_ROCK_VOUCHER_9750,VOLCANIC_ROCK_VOUCHER_10000,VOLCANIC_ROCK_VOUCHER_10250,VOLCANIC_ROCK_VOUCHER_10500
148600,10401.5,902.0,652.5,406.5,189.5,54.5
148700,10399.5,899.5,650.5,407.5,187.5,53.5
148800,10406.0,906.5,657.5,411.5,192.5,55.5
148900,10409.5,910.0,660.5,414.5,195.5,57.5
149000,10409.0,909.5,660.5,414.5,195.5,56.5
149100,10409.0,909.5,659.5,415.0,195.5,56.5
149200,10410.0,910.5,661.5,416.5,195.5,57.0
149300,10416.0,916.0,666.0,420.0,200.0,59.0
149400,10409.0,909.0,659.0,413.0,194.0,56.0
149500,10407.5,907.5,658.5,412.5,193.5,56.5
149600,10412.0,912.5,663.0,419.0,197.5,57.5
149700,10413.0,913.5,664.5,420.5,198.5,57.5
149800,10413.5,913.5,664.5,417.5,198.5,57.5
149900,10414.5,915.0,665.5,420.0,199.0,58.0
150000,10414.5,915.5,666.0,420.5,199.5,58.5
150100,10414.5,915.0,665.5,420.5,199.5,58.5
150200,10417.5,917.5,668.5,423.5,201.5,59.5
150300,10422.5,922.5,673.5,427.5,204.5,61.5
150400,10429.5,930.0,680.5,434.5,210.5,63.5
150500,10431.5,931.5,681.5,436.5,212.0,64.5
150600,10427.5,928.0,678.5,433.5,209.5,63.5
150700,10423.5,923.5,674.5,427.5,205.5,61.5
150800,10426.5,927.0,677.5,431.5,208.5,62.5
150900,10426.0,926.5,677.5,430.5,208.5,62.5
151000,10422.5,922.5,673.5,427.5,205.5,61.5
151100,10425.0,925.5,675.5,430.0,207.5,62.5
151200,10427.5,927.5,678.5,432.5,208.5,62.5
151300,10427.5,927.5,678.5,431.5,209.5,62.5
151400,10430.5,930.5,681.5,435.5,211.5,63.5
151500,10427.0,927.5,677.5,432.0,208.5,62.5
151600,10427.0,927.5,678.5,432.5,208.5,62.5
151700,10427.5,927.5,678.5,433.5,208.5,62.5
151800,10433.5,933.5,684.0,438.5,213.5,65.5
151900,10432.5,933.5,683.5,438.5,213.5,64.5
152000,10429.0,929.5,680.5,433.5,210.5,63.5
152100,10425.0,925.5,676.5,430.5,207.5,62.5
152200,10426.0,926.5,677.0,430.5,208.5,62.5
152300,10427.0,927.5,678.0,432.5,208.5,62.5
152400,10426.5,926.5,677.5,432.0,208.5,62.5
152500,10427.0,927.5,678.5,432.5,208.5,62.5
152600,10426.5,926.5,677.5,430.5,208.5,62.5
152700,10427.0,927.5,678.5,433.5,208.5,62.5
152800,10427.0,927.5,678.0,431.5,208.5,63.0
152900,10433.5,933.5,684.5,437.5,213.5,65.5
153000,10439.5,940.0,691.5,444.5,218.5,67.5
153100,10437.5,937.5,688.5,442.5,216.5,66.5
153200,10435.0,935.5,685.5,439.5,214.5,65.5
153300,10429.5,929.5,680.5,434.5,210.5,63.5
153400,10429.5,930.5,680.5,435.5,210.5,63.5
153500,10433.5,933.5,684.5,437.5,213.5,65.5
153600,10430.0,930.5,680.5,434.5,210.5,63.5
153700,10433.0,933.5,684.5,438.5,213.5,65.5
153800,10431.5,931.5,682.5,435.5,212.5,64.5
153900,10436.0,936.5,687.5,439.5,216.5,66.5
154000,10441.0,941.5,691.5,445.0,219.5,68.5
154100,10443.5,943.5,694.5,447.5,221.5,69.5
154200,10443.5,944.5,694.5,448.0,221.5,69.5
154300,10445.0,945.5,696.5,449.5,223.5,69.5
154400,10446.5,946.5,697.5,451.5,224.5,70.5
154500,10446.5,947.0,697.5,451.5,224.5,70.5
154600,10447.0,947.5,697.5,451.5,224.5,70.5
154700,10446.0,946.5,696.5,449.5,223.5,70.5
154800,10447.5,948.0,698.5,453.5,225.5,70.5
154900,10442.0,942.5,692.5,447.0,220.5,68.5
155000,10443.0,943.5,693.5,448.5,221.5,69.5
155100,10439.5,939.5,690.5,445.5,218.5,67.5
155200,10437.0,937.5,688.0,442.5,216.5,66.5
155300,10440.5,940.5,691.5,445.5,219.5,68.5
155400,10446.5,946.5,697.5,450.5,224.5,70.5
155500,10442.5,943.0,693.5,446.5,221.5,68.5
155600,10448.0,948.5,698.5,451.5,225.5,71.5
155700,10445.5,946.0,696.5,450.5,223.5,70.5
155800,10448.5,948.5,699.5,453.5,225.5,71.5
155900,10446.0,946.5,696.5,449.5,223.5,70.5
156000,10444.0,944.5,694.5,448.5,222.5,69.5
156100,10444.5,945.0,695.5,450.5,222.5,69.5
156200,10447.0,947.5,697.5,451.5,224.5,70.5
156300,10445.5,945.5,696.5,451.5,223.5,70.5
156400,10446.5,946.5,696.5,451.5,224.5,70.5
156500,10445.0,945.5,695.5,449.5,223.5,69.5
156600,10446.5,946.5,697.5,451.5,224.5,70.5
156700,10443.5,944.0,694.5,449.5,222.5,69.5
156800,10447.0,947.5,697.5,451.5,224.5,70.5
156900,10449.0,949.5,700.5,453.5,226.5,71.5
157000,10449.0,949.5,700.5,454.5,226.5,71.5
157100,10448.0,948.5,698.5,452.5,225.5,71.5
157200,10446.5,946.5,697.5,449.5,224.5,70.5
157300,10447.5,947.5,698.5,450.5,225.5,70.5
157400,10447.5,948.5,698.5,451.5,225.5,70.5
157500,10444.0,944.5,695.5,447.5,222.5,69.5
157600,10434.0,934.5,685.0,439.5,214.5,65.5
157700,10438.5,938.5,689.5,443.5,217.5,67.5
157800,10438.0,938.5,689.0,442.5,217.5,67.5
157900,10438.0,938.5,688.5,442.5,217.5,67.5
158000,10437.5,938.0,688.5,441.5,217.5,66.5
158100,10438.5,938.5,689.5,441.5,217.5,67.5
158200,10437.5,937.5,688.5,441.5,217.5,66.5
158300,10438.0,938.5,688.5,442.5,217.5,67.5
158400,10437.5,938.5,688.5,443.5,217.5,66.5
158500,10440.0,940.5,691.5,444.5,219.5,67.5
158600,10441.5,941.5,692.5,447.5,220.5,68.5
158700,10443.0,944.0,694.0,448.0,222.0,70.0
158800,10446.0,946.5,696.5,450.5,223.5,70.5
158900,10444.0,944.5,694.5,448.5,222.5,69.5
159000,10445.5,946.0,696.5,450.5,223.5,70.5
159100,10445.0,945.5,695.5,451.5,223.5,69.5
159200,10455.0,955.5,705.5,460.5,231.5,74.5
159300,10448.0,948.5,699.5,452.5,225.5,71.5
159400,10449.5,949.5,700.5,454.5,226.5,71.5
159500,10454.0,954.5,704.5,458.5,230.5,73.5
159600,10453.0,953.5,703.5,458.5,229.5,73.5
159700,10451.0,951.5,702.0,454.5,228.5,72.5
159800,10451.5,951.5,702.5,455.5,228.5,72.5
159900,10450.5,951.0,701.5,455.5,227.5,72.5
160000,10450.5,950.5,701.5,455.5,227.5,72.5
160100,10450.0,950.5,700.5,453.5,227.5,71.5
160200,10446.5,946.5,697.5,452.0,224.5,70.5
160300,10449.0,949.5,699.5,453.5,226.5,71.5
160400,10441.5,941.5,692.5,446.5,220.5,68.5
160500,10448.5,948.5,699.5,453.5,226.5,71.5
160600,10447.5,947.5,698.5,452.5,225.5,70.5
160700,10444.0,944.0,695.0,448.0,222.0,69.0
160800,10445.0,945.5,696.5,449.5,223.5,69.5
160900,10446.0,946.5,696.5,451.5,223.5,70.5
161000,10451.0,951.5,702.0,455.5,227.5,72.5
161100,10449.5,950.5,700.5,453.5,226.5,71.5
161200,10446.5,946.5,697.5,452.5,224.5,70.5
161300,10453.5,953.5,704.5,457.5,229.5,73.5
161400,10459.0,959.5,709.5,463.5,234.5,75.5
161500,10455.5,955.5,706.5,459.5,231.5,73.5
161600,10451.5,952.0,702.5,455.5,228.5,72.5
161700,10449.5,949.5,700.5,453.5,226.5,71.5
161800,10451.0,951.5,701.5,455.5,227.5,71.5
161900,10449.5,949.5,700.5,453.5,226.5,71.5
162000,10450.0,950.5,700.5,454.5,226.5,71.5
162100,10456.5,956.5,707.5,460.5,232.5,74.5
162200,10453.0,953.5,704.0,457.5,229.5,72.5
162300,10456.0,956.5,706.5,460.5,231.5,74.5
162400,10455.0,955.5,706.5,460.5,231.5,73.5
162500,10454.0,954.5,704.5,458.5,230.5,73.5
162600,10455.0,955.5,706.5,460.5,231.0,73.5
162700,10455.0,955.5,705.5,458.5,231.5,73.5
162800,10454.5,955.0,705.5,458.5,230.5,73.5
162900,10453.0,953.5,703.5,457.5,229.5,72.5
163000,10451.5,951.5,701.5,455.5,228.5,72.5
163100,10455.5,955.5,706.5,460.5,231.5,73.5
163200,10459.5,959.5,710.5,463.5,234.5,75.5
163300,10460.0,960.5,711.5,463.5,235.5,75.5
163400,10461.0,961.5,712.5,464.5,236.5,76.5
163500,10457.5,958.0,708.5,461.5,233.5,74.5
163600,10455.0,955.5,705.5,459.5,230.5,73.5
163700,10458.0,958.5,709.5,461.5,233.5,75.5
163800,10458.0,958.5,709.0,462.5,233.5,75.5
163900,10457.0,957.5,708.0,460.5,232.5,74.5
164000,10457.0,957.5,707.5,461.5,232.5,74.5
164100,10464.0,964.0,714.5,467.5,238.5,77.5
164200,10463.5,964.0,714.5,467.5,238.5,77.5
164300,10469.0,969.5,719.5,473.5,242.5,79.5
164400,10468.0,968.5,718.5,470.5,241.5,79.5
164500,10462.5,962.5,713.5,466.5,237.5,76.5
164600,10460.5,960.5,711.5,464.5,235.5,76.5
164700,10464.5,965.0,715.5,468.5,238.5,77.5
164800,10461.5,961.5,712.5,465.5,236.5,76.5
164900,10456.0,956.5,706.5,459.5,231.5,74.5
165000,10458.0,958.5,708.5,461.5,233.5,75.5
165100,10456.5,957.0,707.5,461.5,232.5,74.5
165200,10451.0,951.5,701.5,455.5,227.5,72.5
165300,10456.0,956.5,706.5,459.5,231.5,74.5
165400,10456.5,956.5,707.5,459.5,232.5,74.5
165500,10452.5,952.5,703.5,456.5,228.5,72.5
165600,10450.0,950.5,700.5,455.0,226.5,71.5
165700,10449.0,949.5,699.5,451.5,225.5,71.5
165800,10449.5,949.5,700.5,454.5,226.5,71.5
165900,10445.5,946.0,696.5,450.5,223.5,69.5
166000,10445.5,945.5,696.5,449.5,223.0,69.5
166100,10445.5,946.5,696.5,449.5,223.5,69.5
166200,10447.0,947.5,697.5,451.5,224.5,70.5
166300,10449.0,949.5,700.5,453.5,226.5,71.5
166400,10447.5,948.5,698.5,452.5,224.5,70.5
166500,10446.5,946.5,697.5,450.5,224.5,70.5
166600,10445.5,945.5,696.5,450.5,223.5,69.5
166700,10446.0,946.0,696.5,449.5,223.5,69.5
166800,10442.0,942.5,693.5,445.5,220.5,68.5
166900,10442.5,943.0,693.5,447.5,220.5,68.5
167000,10439.0,939.5,690.0,443.5,217.5,67.5
167100,10429.5,929.5,680.5,435.0,210.5,63.5
167200,10431.0,931.5,682.5,437.5,211.5,64.5
167300,10432.5,932.5,683.5,437.5,212.5,64.5
167400,10431.5,932.5,682.5,437.5,212.5,64.5
167500,10429.5,929.5,680.5,434.0,210.5,63.5
167600,10433.5,934.0,684.5,439.0,213.5,64.5
167700,10432.0,932.5,682.5,437.5,212.5,64.5
167800,10432.0,932.5,683.5,437.0,212.5,64.5
167900,10432.0,932.5,683.5,436.5,212.5,64.5
168000,10433.0,933.5,683.5,437.5,213.5,64.5
168100,10429.5,929.5,680.5,434.5,210.5,63.5
168200,10428.5,928.5,679.5,432.5,209.5,62.5
168300,10428.5,929.0,679.5,433.5,209.5,63.5
168400,10430.5,930.5,681.5,435.5,211.5,63.5
168500,10434.5,934.5,685.5,440.0,214.5,65.5
168600,10432.0,932.5,683.5,435.5,212.5,64.5
168700,10430.0,930.5,681.0,435.5,210.5,63.5
168800,10429.5,929.5,680.5,433.5,210.5,63.5
168900,10428.0,928.5,679.0,435.0,209.5,62.5
169000,10430.5,930.5,681.5,436.5,211.5,63.5
169100,10438.0,938.5,688.5,443.5,217.5,66.5
169200,10434.0,934.5,685.5,438.5,214.5,65.5
169300,10429.0,929.5,680.5,433.5,210.5,63.5
169400,10430.0,930.5,681.0,434.5,210.5,63.5
169500,10436.0,936.5,686.5,440.5,215.5,65.5
169600,10430.5,930.5,681.5,435.0,211.5,63.5
169700,10434.0,934.5,685.5,438.5,214.5,65.5
169800,10434.5,935.5,685.5,438.5,214.5,65.5
169900,10438.5,938.5,689.5,444.0,217.5,66.5
170000,10441.5,941.5,692.5,445.5,219.5,67.5
170100,10442.0,942.5,693.5,446.5,220.5,68.5
170200,10440.0,940.5,691.0,443.5,218.5,67.5
170300,10450.5,950.5,701.0,454.5,227.5,71.5
170400,10452.0,952.5,702.5,455.5,228.5,72.5
170500,10449.5,950.0,700.5,454.5,226.5,71.5
170600,10451.0,951.5,701.5,454.5,227.5,71.5
170700,10452.0,952.5,703.5,457.5,228.5,72.5
170800,10452.0,952.5,702.5,456.5,228.5,72.5
170900,10450.5,950.5,701.0,454.5,227.5,71.5
171000,10451.0,951.5,701.5,454.5,227.5,71.5
171100,10451.5,952.0,702.5,455.5,228.5,72.5
171200,10451.5,952.5,702.5,455.5,228.5,72.5
171300,10450.0,950.5,701.5,454.5,227.5,71.5
171400,10452.5,952.5,703.5,455.5,228.5,72.5
171500,10449.5,949.5,700.5,452.5,226.5,71.5
171600,10445.5,945.5,696.5,449.5,223.5,69.5
171700,10448.5,949.5,699.5,452.5,225.5,70.5
171800,10446.5,946.5,697.5,451.5,223.5,70.5
171900,10445.0,945.5,696.0,450.5,223.0,69.5
172000,10440.5,940.5,690.5,445.5,218.5,67.5
172100,10444.5,944.5,695.5,448.5,222.5,69.5
172200,10443.0,943.5,694.5,447.5,221.5,68.5
172300,10444.0,944.5,695.5,448.5,222.0,69.5
172400,10443.0,943.5,694.5,448.5,221.5,68.5
172500,10444.0,944.5,694.5,448.5,221.5,68.5
172600,10441.0,941.5,691.5,445.5,219.5,67.5
172700,10440.0,940.5,691.5,445.5,218.5,67.5
172800,10442.0,942.5,692.5,445.5,220.5,68.5
172900,10440.5,940.5,691.5,444.5,219.5,67.5
173000,10440.5,941.5,691.5,446.5,219.5,67.5
173100,10445.5,945.5,696.5,450.0,223.5,69.5
173200,10445.5,945.5,696.5,450.5,223.5,69.5
173300,10445.0,945.5,695.5,448.5,222.5,69.5
173400,10447.5,947.5,698.5,452.5,224.5,70.5
173500,10450.0,950.5,701.5,454.5,226.5,71.5
173600,10454.0,954.5,705.0,458.5,230.5,73.5
173700,10450.5,950.5,701.5,453.0,227.5,71.5
173800,10452.5,953.0,703.5,456.5,228.5,72.5
173900,10447.0,947.5,697.5,451.5,224.5,70.5
174000,10446.0,946.5,696.5,450.5,223.5,69.5
174100,10442.5,942.5,693.5,446.5,220.5,68.5
174200,10442.5,942.5,693.5,447.5,220.5,68.5
174300,10444.0,944.5,694.5,447.5,221.5,68.5
174400,10445.0,945.5,695.5,449.5,222.5,69.5
174500,10445.5,945.5,696.5,449.5,223.5,69.5
174600,10444.0,944.5,694.5,448.5,221.5,68.5
174700,10447.0,947.5,697.5,451.5,224.5,70.5
174800,10450.0,950.5,700.5,454.5,226.5,71.5
174900,10454.0,954.5,704.5,458.5,230.5,73.5
175000,10453.5,953.5,704.5,457.5,229.5,72.5
175100,10453.5,954.5,705.0,458.5,230.5,73.5
175200,10453.0,953.5,703.5,455.5,229.5,72.5
175300,10451.5,952.0,702.5,456.5,228.5,72.5
175400,10448.0,948.5,698.5,451.5,225.5,70.5
175500,10450.0,950.5,700.5,454.5,226.5,71.5
175600,10451.0,951.5,701.5,456.5,227.5,71.5
175700,10450.5,951.0,701.5,453.5,227.5,71.5
175800,10452.5,953.0,703.5,457.5,229.5,72.5
175900,10450.5,951.0,701.5,454.5,227.5,71.5
176000,10451.0,951.0,701.5,457.5,227.5,71.5
176100,10453.5,953.5,704.5,457.5,229.5,72.5
176200,10451.0,951.5,701.5,455.5,227.5,71.5
176300,10452.0,952.5,703.5,456.5,228.5,72.5
176400,10450.5,951.0,701.5,454.5,227.5,71.5
176500,10451.0,951.5,702.5,455.5,227.5,71.5
176600,10453.0,953.5,703.5,457.5,229.5,72.5
176700,10454.0,954.5,704.5,458.5,230.5,73.5
176800,10453.0,953.5,704.0,457.5,229.5,72.5
176900,10454.0,954.5,705.5,458.5,230.5,73.5
177000,10454.0,954.5,705.5,457.5,230.5,73.5
177100,10455.0,955.5,706.0,459.0,230.5,73.5
177200,10456.0,956.5,706.5,460.5,231.5,73.5
177300,10452.5,952.5,703.5,456.5,228.5,72.5
177400,10454.5,954.5,705.5,458.5,230.5,73.5
177500,10454.0,954.5,705.0,458.5,229.5,72.5
177600,10451.5,951.5,702.5,455.5,228.0,72.5
177700,10452.0,952.5,702.5,455.5,228.5,72.5
177800,10454.0,954.5,704.5,457.5,230.5,73.5
177900,10455.0,955.5,705.5,458.5,230.5,73.5
178000,10450.0,950.5,700.5,453.5,226.5,71.5
178100,10449.5,949.0,699.5,453.0,226.0,71.0
178200,10446.5,946.5,697.5,451.5,223.5,69.5
178300,10449.5,950.5,701.0,454.5,226.5,71.5
178400,10447.0,947.5,697.5,452.5,224.5,70.5
178500,10442.5,942.5,693.5,447.5,220.5,68.5
178600,10434.5,935.5,685.5,438.5,214.5,65.5
178700,10434.5,934.5,685.5,439.5,214.5,65.5
178800,10440.5,941.0,691.5,445.5,219.5,67.5
178900,10442.5,942.5,693.5,446.5,220.5,68.5
179000,10444.0,944.5,695.0,448.5,221.5,68.5
179100,10440.5,941.5,691.5,444.5,219.5,67.5
179200,10445.5,945.5,696.5,449.5,223.5,69.5
179300,10444.5,944.5,695.5,448.5,222.5,69.5
179400,10444.0,944.5,695.5,449.5,221.5,68.5
179500,10443.0,943.5,693.5,447.5,220.5,68.5
179600,10452.5,952.5,703.5,456.5,228.5,72.5
179700,10452.0,952.5,703.5,456.5,228.5,72.5
179800,10452.5,952.0,703.0,456.0,228.0,72.0
179900,10451.0,951.5,701.5,455.5,227.5,71.5
180000,10449.0,949.5,700.5,453.5,225.5,70.5
180100,10452.5,953.0,703.5,457.5,228.5,72.5
180200,10453.0,953.5,704.5,456.5,229.5,72.5
180300,10456.5,956.5,707.5,460.5,232.5,73.5
180400,10460.5,960.5,711.5,464.0,235.5,75.5
180500,10464.5,964.5,715.5,468.5,238.5,77.5
180600,10463.5,964.0,714.5,468.5,237.5,76.5
180700,10463.5,964.0,715.0,468.0,238.0,76.5
180800,10467.0,967.5,717.5,470.5,240.5,78.5
180900,10467.5,968.0,718.5,471.5,241.5,78.5
181000,10464.5,964.5,715.5,468.5,238.5,77.5
181100,10461.5,962.0,712.5,463.5,236.5,76.5
181200,10464.0,964.5,715.0,469.5,238.5,77.5
181300,10463.5,963.5,714.5,468.5,237.5,76.5
181400,10464.5,964.5,715.0,468.5,238.5,77.5
181500,10464.5,965.0,715.5,468.5,238.5,77.5
181600,10465.5,966.0,716.5,468.5,239.5,77.5
181700,10461.0,961.5,711.5,463.5,235.5,75.5
181800,10466.0,966.5,716.5,469.5,239.5,77.5
181900,10465.5,965.5,716.5,469.5,239.5,77.5
182000,10461.5,961.5,712.5,464.5,236.5,75.5
182100,10461.0,961.5,712.5,464.5,235.5,75.5
182200,10460.5,961.5,711.5,465.5,235.5,75.5
182300,10455.0,955.5,706.0,459.5,230.5,73.5
182400,10457.5,957.5,708.5,461.5,232.5,74.5
182500,10459.5,959.5,710.5,463.5,234.5,75.5
182600,10457.5,958.5,708.5,462.5,232.5,74.5
182700,10457.0,957.0,707.0,460.0,232.0,74.0
182800,10459.5,959.5,710.5,462.5,234.5,75.5
182900,10462.0,962.5,712.5,465.5,236.5,76.5
183000,10461.0,961.5,711.5,464.5,235.5,75.5
183100,10465.0,965.5,715.5,469.5,238.5,77.5
183200,10467.0,967.5,717.5,472.0,240.5,78.5
183300,10463.0,963.5,714.5,466.5,237.5,76.5
183400,10455.5,956.0,706.5,460.5,231.5,73.5
183500,10456.0,956.5,706.5,460.5,231.5,73.5
183600,10455.5,955.5,705.5,458.5,230.5,73.5
183700,10455.0,955.5,705.5,458.5,230.5,73.5
183800,10457.5,957.5,708.5,460.5,232.5,74.5
183900,10458.0,958.5,708.5,461.5,233.5,74.5
184000,10459.0,959.5,709.5,462.5,234.5,74.5
184100,10462.5,963.0,713.5,466.5,237.5,76.5
184200,10461.5,961.5,712.0,465.5,235.5,75.5
184300,10461.0,961.5,711.5,465.5,235.5,75.5
184400,10463.0,963.0,713.5,466.5,237.0,76.5
184500,10461.5,961.5,712.0,465.5,235.5,75.5
184600,10460.5,960.5,711.5,465.5,235.5,75.5
184700,10462.0,962.5,712.5,465.5,236.5,76.5
184800,10462.5,962.5,713.5,465.5,236.5,76.5
184900,10465.0,965.0,715.0,468.0,238.0,77.0
185000,10467.5,967.5,717.5,470.5,240.5,78.5
185100,10468.0,968.5,718.5,470.5,241.5,78.5
185200,10468.0,968.5,719.0,471.5,241.5,78.5
185300,10467.5,967.5,718.5,471.5,240.5,78.5
185400,10466.5,966.5,717.5,469.5,239.5,77.5
185500,10468.0,968.5,718.5,471.5,241.0,78.5
185600,10471.0,971.5,721.5,475.5,243.5,79.5
185700,10471.5,972.0,722.0,475.5,244.5,80.5
185800,10469.0,969.5,719.5,472.5,242.5,78.5
185900,10470.5,971.0,721.5,473.5,243.5,79.5
186000,10471.0,971.5,721.5,473.5,243.5,79.5
186100,10469.0,969.5,720.0,473.5,242.5,78.5
186200,10469.5,969.5,720.0,472.5,242.5,78.5
186300,10468.0,968.5,718.5,472.5,241.5,78.5
186400,10468.0,968.0,718.0,471.0,241.0,78.0
186500,10470.5,970.5,721.5,473.5,243.5,79.5
186600,10471.5,971.5,722.5,474.5,243.5,79.5
186700,10473.0,973.5,724.0,476.5,245.5,80.5
186800,10473.0,973.5,723.5,476.5,245.5,80.5
186900,10472.5,972.5,723.5,476.5,244.5,80.5
187000,10475.5,975.5,726.0,477.5,247.5,81.5
187100,10473.0,973.5,724.0,476.5,245.5,80.5
187200,10471.5,971.5,722.5,475.5,243.5,79.5
187300,10475.0,975.5,726.0,478.5,247.5,81.5
187400,10476.5,977.0,727.0,479.5,248.5,82.5
187500,10479.5,979.5,729.5,484.5,250.5,83.5
187600,10479.5,979.5,730.5,482.5,250.5,83.5
187700,10478.0,978.5,728.5,481.5,249.5,82.5
187800,10474.5,974.5,725.0,478.5,246.5,81.5
187900,10475.0,975.5,725.5,478.5,246.5,81.5
188000,10476.5,976.5,727.0,479.5,248.0,82.5
188100,10475.0,975.5,725.5,478.5,246.5,81.5
188200,10475.0,975.5,725.5,477.5,246.5,81.5
188300,10477.0,977.0,727.5,480.5,248.5,82.5
188400,10478.5,978.5,729.5,481.0,249.5,83.5
188500,10479.0,979.5,730.5,482.5,250.5,83.5
188600,10479.5,979.0,729.0,481.0,250.0,83.0
188700,10479.5,979.5,730.5,482.5,251.5,83.5
188800,10477.0,977.5,727.5,480.5,248.5,82.5
188900,10478.5,978.5,729.5,481.5,249.5,83.5
189000,10477.0,977.5,727.5,480.5,248.5,82.5
189100,10479.5,979.5,730.5,482.5,250.5,83.5
189200,10481.5,981.5,732.0,483.5,252.5,84.5
189300,10481.5,982.0,732.5,485.5,252.5,84.5
189400,10482.5,982.5,733.5,485.5,253.5,85.5
189500,10480.5,980.5,731.5,484.5,251.5,84.5
189600,10479.5,979.5,730.5,482.5,251.5,83.5
189700,10481.0,981.5,731.5,484.5,252.5,84.5
189800,10479.0,979.5,729.5,482.5,250.5,83.5
189900,10480.0,980.5,731.5,483.5,251.5,84.5
190000,10481.0,981.5,731.5,484.5,252.5,84.5
190100,10484.0,984.5,734.5,486.5,254.5,86.5
190200,10487.0,987.5,737.5,490.5,257.5,87.5
190300,10485.5,985.5,736.5,488.5,256.5,86.5
190400,10485.5,985.5,736.5,488.5,256.5,86.5
190500,10489.5,990.0,740.5,492.5,259.5,88.5
190600,10488.0,988.5,738.5,492.5,258.5,88.5
190700,10486.0,986.5,736.5,488.5,256.5,87.5
190800,10486.0,986.5,736.5,488.5,256.5,87.5
190900,10494.0,994.5,744.5,497.5,263.5,90.5
191000,10500.5,1000.5,751.5,503.5,269.0,93.5
191100,10505.0,1005.5,756.0,509.5,273.5,96.5
191200,10505.5,1005.5,756.5,508.5,273.5,96.5
191300,10506.5,1006.5,757.0,509.5,274.5,97.5
191400,10504.5,1005.0,755.5,507.5,272.5,96.5
191500,10503.0,1003.5,754.0,505.5,271.5,95.5
191600,10502.0,1002.5,752.5,504.5,270.5,94.5
191700,10500.5,1000.5,751.5,503.5,268.5,94.5
191800,10496.0,996.0,746.5,498.5,265.5,91.5
191900,10493.0,993.5,743.5,496.5,262.5,90.5
192000,10493.0,993.5,743.5,497.5,262.5,90.5
192100,10498.5,998.5,749.5,502.0,267.5,93.5
192200,10498.5,999.0,749.5,501.5,267.5,93.5
192300,10502.5,1002.5,753.5,505.0,270.5,94.5
192400,10497.5,998.0,748.5,500.5,266.5,92.5
192500,10500.0,1000.5,750.5,503.0,268.5,93.5
192600,10501.5,1001.5,752.0,503.5,269.5,94.5
192700,10502.5,1003.0,753.5,504.5,270.5,95.5
192800,10501.5,1003.0,753.0,505.0,271.0,95.0
192900,10501.5,1001.5,752.5,503.5,269.5,94.5
193000,10501.5,1001.5,751.5,504.5,269.5,94.5
193100,10500.5,1000.5,751.5,503.5,269.5,94.5
193200,10498.0,998.5,748.5,501.5,266.5,92.5
193300,10494.5,995.5,745.5,497.5,264.5,91.5
193400,10495.0,995.5,745.5,498.5,264.5,91.5
193500,10493.0,993.5,743.5,495.5,262.5,90.5
193600,10491.0,991.5,742.5,494.0,261.5,89.5
193700,10484.5,984.5,734.5,487.5,255.5,86.5
193800,10484.5,985.0,735.5,487.5,255.5,86.5
193900,10482.5,983.0,733.5,486.5,253.5,85.5
194000,10481.0,981.5,731.5,483.5,252.5,84.5
194100,10482.0,982.5,732.5,484.5,253.5,85.5
194200,10485.0,985.5,735.5,488.5,255.5,86.5
194300,10486.0,986.5,736.5,489.0,256.5,87.5
194400,10487.5,987.5,738.5,489.5,257.5,87.5
194500,10484.0,984.5,734.5,487.5,254.5,86.5
194600,10485.0,985.5,735.5,489.5,255.5,86.5
194700,10480.0,980.5,730.5,483.5,251.5,84.5
194800,10481.0,981.5,731.5,484.5,252.5,84.5
194900,10478.0,978.5,729.5,481.5,249.5,83.5
195000,10481.0,981.5,731.5,484.5,252.5,84.5
195100,10486.5,986.5,737.5,489.0,256.5,87.5
195200,10488.0,988.5,738.5,492.5,258.5,88.5
195300,10484.5,984.5,735.5,486.5,255.5,86.5
195400,10482.5,982.5,733.5,486.5,253.5,85.5
195500,10482.0,982.5,732.5,484.5,253.5,85.5
195600,10482.5,982.5,733.5,485.5,253.5,85.5
195700,10481.0,981.5,731.5,485.5,252.5,84.5
195800,10481.5,981.5,732.5,485.5,252.5,85.5
195900,10484.5,984.5,735.5,486.5,255.5,86.5
196000,10484.5,984.5,735.0,487.5,255.5,86.5
196100,10488.0,988.5,739.0,491.5,258.5,88.5
196200,10491.0,991.5,741.5,494.5,260.5,89.5
196300,10488.5,989.5,739.5,491.5,259.0,88.5
196400,10489.5,990.0,740.5,492.5,259.5,88.5
196500,10487.5,987.5,738.5,490.5,258.5,87.5
196600,10487.5,988.0,738.5,491.5,258.5,88.5
196700,10489.0,989.5,739.5,492.5,259.5,88.5
196800,10488.5,988.5,739.5,492.5,258.5,88.5
196900,10488.5,989.0,739.5,491.5,259.5,88.5
197000,10490.0,990.5,740.5,492.5,260.0,89.5
197100,10490.0,990.0,740.5,494.5,260.5,89.5
197200,10488.0,988.5,738.5,491.5,258.5,88.5
197300,10488.5,988.5,738.5,492.5,258.5,88.5
197400,10485.5,985.5,736.5,488.5,256.5,87.5
197500,10483.0,983.5,734.5,486.5,254.5,86.0
197600,10483.5,983.5,734.5,486.5,254.5,86.5
197700,10485.0,985.5,735.5,488.0,255.5,86.5
197800,10485.0,985.5,735.5,487.5,255.5,86.5
197900,10489.0,989.5,739.5,492.5,259.5,88.5
