timestamp,VOLCANIC_ROCK,VOLCANIC_ROCK_VOUCHER_9500,VOLCANIC_ROCK_VOUCHER_9750,VOLCANIC_ROCK_VOUCHER_10000,VOLCANIC_ROCK_VOUCHER_10250,VOLCANIC_ROCK_VOUCHER_10500
226000,10153.5,653.5,406.0,172.5,38.5,4.5
226100,10151.5,652.5,403.5,177.5,38.5,4.5
226200,10150.5,650.5,402.5,175.5,37.5,4.5
226300,10148.0,648.5,400.5,171.5,37.5,4.5
226400,10148.5,649.5,401.5,172.5,37.5,4.5
226500,10148.5,649.5,401.5,176.5,37.5,4.5
226600,10148.5,649.5,401.5,173.5,37.5,4.5
226700,10148.5,649.5,401.5,175.5,37.5,4.5
226800,10150.5,650.5,402.5,177.5,37.5,4.5
226900,10151.5,651.5,404.5,178.5,38.5,4.5
227000,10150.0,650.5,402.5,173.5,37.5,4.5
227100,10148.5,648.5,401.5,171.5,37.5,4.5
227200,10149.0,649.5,401.5,176.5,37.5,4.5
227300,10149.0,649.5,400.5,173.5,37.5,4.5
227400,10149.0,649.5,401.5,173.5,37.5,4.5
227500,10150.5,650.5,401.5,175.0,37.5,4.5
227600,10150.0,650.5,402.5,176.5,37.5,4.5
227700,10150.5,650.5,402.5,175.5,37.5,4.5
227800,10151.0,651.5,403.5,175.5,37.5,4.5
227900,10152.0,652.5,404.5,176.5,38.5,4.5
228000,10152.5,652.5,405.5,178.5,38.5,4.5
228100,10150.5,651.5,403.5,175.5,38.5,4.5
228200,10152.5,652.5,404.5,176.5,38.5,4.5
228300,10152.0,652.5,403.5,174.5,38.5,4.5
228400,10148.0,648.5,401.0,175.5,37.5,4.5
228500,10149.5,649.5,401.5,172.5,37.5,4.5
228600,10148.0,648.5,401.0,170.5,37.5,4.5
228700,10147.5,648.5,400.5,172.5,37.5,4.5
228800,10146.5,646.5,398.5,172.5,36.5,4.5
228900,10147.0,647.5,400.5,172.5,36.5,4.5
229000,10146.5,646.5,398.5,172.5,36.5,4.5
229100,10144.5,645.0,397.5,170.5,36.5,4.5
229200,10139.5,640.5,392.5,167.5,34.5,4.5
229300,10139.0,639.5,391.5,166.5,34.5,4.5
229400,10143.0,643.5,396.5,171.5,35.5,4.5
229500,10143.5,643.5,396.5,167.5,35.5,4.5
229600,10145.5,645.5,398.5,171.0,36.5,4.5
229700,10143.5,644.5,397.5,170.5,36.5,4.5
229800,10143.5,643.5,396.5,171.5,35.5,4.5
229900,10145.0,645.5,396.5,173.5,36.5,4.5
230000,10144.5,645.5,397.5,173.5,36.5,4.5
230100,10144.5,644.5,397.5,169.5,36.5,4.5
230200,10143.5,643.5,396.0,169.5,35.5,4.5
230300,10141.5,642.5,393.5,170.5,35.5,4.5
230400,10143.0,643.5,396.5,168.5,35.5,4.5
230500,10144.5,645.5,398.5,171.5,36.5,4.5
230600,10146.0,646.5,398.5,173.5,36.5,4.5
230700,10148.5,648.5,400.5,173.0,37.5,4.5
230800,10148.0,648.5,400.5,174.5,37.5,4.5
230900,10147.0,647.5,399.5,171.5,37.5,4.5
231000,10145.0,645.5,397.5,168.5,36.5,4.5
231100,10144.0,644.5,397.5,168.5,36.5,4.5
231200,10143.0,643.5,395.5,167.5,35.5,4.5
231300,10145.0,645.5,397.5,172.5,36.5,4.5
231400,10140.0,640.5,392.5,169.5,35.5,4.5
231500,10143.0,643.5,395.5,169.5,35.5,4.5
231600,10142.5,642.5,395.5,167.5,35.5,4.5
231700,10140.5,640.5,392.5,166.5,35.5,4.5
231800,10141.0,641.5,393.5,171.5,35.5,4.5
231900,10141.0,641.5,393.5,167.5,35.5,4.5
232000,10140.5,641.5,393.5,166.5,35.5,4.5
232100,10140.5,640.5,393.5,167.5,35.5,4.5
232200,10141.0,641.5,393.5,166.5,35.5,4.5
232300,10140.5,641.0,393.0,170.5,35.5,4.5
232400,10140.0,640.5,392.5,169.5,35.5,4.5
232500,10140.0,640.5,393.5,166.5,35.5,4.5
232600,10140.5,640.5,393.5,168.5,35.5,4.5
232700,10140.0,640.5,393.0,169.5,35.5,4.5
232800,10136.5,636.5,390.0,163.5,34.5,4.5
232900,10136.5,636.5,389.5,163.5,34.5,4.5
233000,10136.5,636.5,390.0,163.5,34.5,4.5
233100,10136.0,636.5,388.5,164.5,34.5,4.5
233200,10136.5,636.5,388.5,164.5,34.5,4.5
233300,10135.5,636.5,388.0,165.5,33.5,4.5
233400,10136.5,637.0,389.5,163.5,34.5,4.5
233500,10136.5,636.5,390.5,162.5,34.5,4.5
233600,10137.0,637.5,390.5,162.5,34.5,4.5
233700,10137.0,637.5,389.5,165.0,34.5,4.5
233800,10137.5,638.5,390.5,165.5,34.5,4.5
233900,10138.0,638.5,391.5,165.5,34.5,4.5
234000,10136.0,636.5,389.5,161.5,34.5,4.5
234100,10138.0,638.5,390.5,164.5,34.5,4.5
234200,10138.0,638.5,391.5,166.5,34.5,4.5
234300,10142.0,642.5,394.5,172.5,35.5,4.5
234400,10140.5,640.5,393.5,166.5,35.5,4.5
234500,10140.5,640.5,393.5,165.5,35.5,4.5
234600,10140.5,641.5,393.5,170.5,35.5,4.5
234700,10140.0,640.5,394.5,167.5,35.5,4.5
234800,10138.0,638.0,390.0,163.0,34.0,4.0
234900,10138.5,639.5,391.5,168.5,34.5,4.5
235000,10138.5,638.5,391.5,165.5,34.5,4.5
235100,10139.0,639.5,391.5,168.5,34.5,4.5
235200,10141.0,641.5,393.5,164.5,35.5,4.5
235300,10139.5,640.5,393.5,167.5,35.5,4.5
235400,10139.5,640.0,392.5,166.5,35.5,4.5
235500,10140.0,640.5,392.5,162.5,35.5,4.5
235600,10139.5,640.5,392.5,168.5,35.5,4.5
235700,10140.0,640.5,393.5,166.5,35.5,4.5
235800,10142.0,642.5,395.5,167.5,35.5,4.5
235900,10142.5,643.5,394.5,169.5,35.5,4.5
236000,10140.5,640.5,393.5,166.5,35.5,4.5
236100,10139.5,640.0,392.5,166.5,35.5,4.5
236200,10139.0,639.5,392.0,167.5,34.5,4.5
236300,10138.5,638.5,391.5,163.5,34.5,4.5
236400,10136.5,636.5,389.5,167.5,34.5,4.5
236500,10136.5,636.5,389.5,165.5,34.5,4.5
236600,10137.5,638.5,390.5,163.5,34.5,4.5
236700,10136.5,637.5,390.5,163.5,34.5,4.5
236800,10136.5,636.5,389.5,164.5,34.5,4.5
236900,10137.0,637.5,390.5,165.5,34.5,4.5
237000,10139.0,639.5,392.5,164.5,34.5,4.5
237100,10136.5,637.5,390.5,163.5,34.5,4.5
237200,10136.0,636.5,389.5,163.5,34.5,4.5
237300,10133.0,633.5,386.5,164.5,33.5,4.5
237400,10133.0,633.5,386.5,160.5,33.5,4.5
237500,10136.0,636.5,388.5,165.5,33.5,4.5
237600,10135.0,635.5,388.5,160.5,33.5,4.5
237700,10135.0,635.5,387.5,164.5,33.5,4.5
237800,10136.5,636.5,388.5,167.5,34.5,4.5
237900,10136.0,637.0,389.5,162.5,34.5,4.5
238000,10135.5,636.0,388.5,160.5,33.5,4.5
238100,10136.5,636.5,389.5,161.5,34.5,4.5
238200,10139.0,639.5,392.5,169.5,34.5,4.5
238300,10138.5,638.5,392.0,165.5,34.5,4.5
238400,10133.0,633.5,386.5,159.5,33.5,4.5
238500,10133.5,633.5,386.5,166.5,33.5,4.5
238600,10134.5,634.5,387.5,166.5,33.5,4.5
238700,10133.0,633.5,385.5,161.5,33.5,4.5
238800,10131.0,631.5,384.5,164.5,32.5,3.5
238900,10130.5,630.5,382.5,162.5,32.5,3.5
239000,10131.0,631.0,383.0,156.0,32.0,3.0
239100,10127.5,627.5,381.5,157.5,31.5,3.5
239200,10127.5,628.5,380.5,159.5,31.5,3.5
239300,10130.5,630.0,383.5,161.0,32.0,3.0
239400,10131.0,631.0,383.0,156.0,32.0,3.0
239500,10130.5,630.5,383.5,162.5,32.5,3.5
239600,10131.5,632.0,384.5,159.5,32.5,4.5
239700,10132.0,632.5,385.5,160.5,32.5,4.5
239800,10131.0,631.5,384.5,161.5,32.5,3.5
239900,10131.0,632.0,384.5,163.5,32.5,4.5
240000,10129.0,629.5,382.5,161.5,32.5,3.5
240100,10132.0,632.5,385.5,156.5,32.5,4.5
240200,10132.5,632.5,386.0,164.0,34.0,5.0
240300,10134.0,634.5,387.5,162.5,33.5,4.5
240400,10130.5,630.5,383.5,159.5,32.5,3.5
240500,10130.5,630.5,383.5,160.5,32.5,3.5
240600,10126.0,626.5,379.5,156.5,31.5,3.5
240700,10125.5,626.5,378.5,149.5,31.5,3.5
240800,10125.5,626.0,379.0,156.0,31.0,3.0
240900,10127.5,628.5,380.5,161.5,31.5,3.5
241000,10126.0,626.5,379.0,154.5,31.5,3.5
241100,10125.0,625.5,378.5,156.5,31.5,3.5
241200,10130.0,630.5,383.5,158.5,32.5,3.5
241300,10129.5,629.5,381.5,158.5,32.5,3.5
241400,10126.5,626.5,380.5,155.5,31.5,3.5
241500,10126.0,626.5,378.5,154.5,31.5,3.5
241600,10125.5,625.5,378.5,154.5,31.5,3.5
241700,10126.0,626.5,379.5,154.5,31.5,3.5
241800,10124.5,624.5,377.5,158.5,31.5,3.5
241900,10122.5,622.5,376.5,156.5,30.5,3.5
242000,10121.5,621.5,374.5,152.5,30.5,3.5
242100,10117.5,618.5,371.5,147.5,29.5,3.5
242200,10116.5,616.5,369.5,148.5,28.5,3.5
242300,10111.0,611.5,364.5,141.5,27.5,3.5
242400,10112.5,613.5,367.5,144.5,28.5,3.5
242500,10115.5,615.5,368.5,145.5,28.5,3.5
242600,10115.0,615.5,369.5,147.5,28.5,3.5
242700,10115.5,615.5,368.5,148.5,28.5,3.5
242800,10116.5,617.5,369.5,149.5,29.5,3.5
242900,10117.5,617.5,369.5,147.5,29.5,3.5
243000,10119.0,619.5,372.5,151.5,29.5,3.5
243100,10119.5,619.5,373.5,152.5,29.5,3.5
243200,10118.0,618.5,372.0,150.5,29.5,3.5
243300,10118.5,618.5,372.5,150.5,29.5,3.5
243400,10115.0,615.5,368.0,149.5,28.5,3.5
243500,10114.0,614.5,366.5,146.5,28.5,3.5
243600,10112.0,612.5,365.5,146.5,28.5,3.5
243700,10114.0,614.5,366.5,143.5,28.5,3.5
243800,10112.5,613.5,366.5,144.5,28.5,3.5
243900,10110.5,610.5,363.5,147.5,27.5,3.5
244000,10109.5,609.5,362.5,145.5,27.5,3.5
244100,10109.0,609.5,362.5,144.5,27.5,3.5
244200,10111.0,611.5,365.5,147.5,27.5,3.5
244300,10110.0,610.5,363.5,144.5,27.5,3.5
244400,10111.0,611.5,364.5,144.5,27.5,3.5
244500,10110.5,610.5,363.5,146.5,27.5,3.5
244600,10112.5,612.5,364.5,143.5,28.5,3.5
244700,10113.0,614.0,366.5,145.5,28.5,3.5
244800,10115.5,616.5,369.5,145.5,28.5,3.5
244900,10113.0,613.5,366.5,147.5,28.5,3.5
245000,10111.5,611.5,364.5,148.5,27.5,3.5
245100,10110.5,611.5,364.5,147.5,27.5,3.5
245200,10112.0,612.5,365.5,145.5,28.5,3.5
245300,10112.5,612.5,366.5,147.5,28.5,3.5
245400,10110.0,610.5,363.5,142.5,27.5,3.5
245500,10111.0,611.5,364.5,143.5,27.5,3.5
245600,10112.5,612.5,365.5,147.5,28.5,3.5
245700,10114.5,614.5,368.5,148.5,28.5,3.5
245800,10114.0,614.5,367.5,146.5,28.5,3.5
245900,10118.0,618.5,370.5,146.5,29.5,3.5
246000,10116.5,617.5,371.5,151.5,29.5,3.5
246100,10116.0,616.5,368.5,152.5,28.5,3.5
246200,10115.5,616.0,368.0,147.0,28.0,3.0
246300,10115.5,616.5,369.5,146.5,28.5,3.5
246400,10120.5,621.5,374.5,151.5,30.5,3.5
246500,10121.5,622.0,375.5,150.5,30.5,3.5
246600,10119.0,619.5,372.5,152.5,29.5,3.5
246700,10122.0,622.5,375.5,150.5,30.5,3.5
246800,10120.5,620.5,373.0,153.5,29.5,3.5
246900,10125.0,625.5,378.5,155.5,31.5,3.5
247000,10125.5,625.5,378.5,157.5,31.5,3.5
247100,10125.5,626.5,379.0,152.5,31.5,3.5
247200,10130.5,630.5,383.5,157.5,32.5,3.5
247300,10132.0,632.5,385.0,159.5,32.5,4.5
247400,10131.0,631.5,384.5,161.5,32.5,3.5
247500,10130.0,630.5,383.5,159.5,32.5,3.5
247600,10130.5,631.5,383.5,158.5,32.5,3.5
247700,10133.5,634.5,385.5,163.5,33.5,4.5
247800,10131.5,632.5,384.0,158.5,32.5,4.5
247900,10130.5,630.5,384.5,160.5,32.5,3.5
248000,10128.5,628.5,381.5,153.0,32.0,3.5
248100,10129.5,629.5,383.5,159.5,32.5,3.5
248200,10132.5,632.5,384.5,162.5,32.5,4.5
248300,10132.5,632.5,384.5,162.5,32.5,3.5
248400,10136.5,636.5,388.5,164.5,33.5,4.5
248500,10135.5,635.5,388.0,161.5,33.5,4.5
248600,10137.5,637.5,389.5,164.5,34.5,4.5
248700,10138.0,638.5,391.5,167.5,34.5,4.5
248800,10139.5,640.0,392.0,168.0,34.0,4.0
248900,10140.0,640.0,392.5,171.5,34.5,4.5
249000,10143.0,643.5,395.5,170.5,35.5,4.5
249100,10145.0,645.5,397.5,167.5,36.5,4.5
249200,10141.5,641.5,394.5,168.5,35.5,4.5
249300,10140.5,641.5,394.5,167.5,35.5,4.5
249400,10138.5,639.5,391.5,168.5,34.5,4.5
249500,10140.5,641.0,394.5,166.5,35.5,4.5
249600,10140.5,641.0,393.5,167.0,35.5,4.5
249700,10139.0,639.5,392.5,163.5,34.5,4.5
249800,10139.0,639.5,392.5,168.5,34.5,4.5
249900,10138.5,639.0,391.5,167.5,34.5,4.5
250000,10140.5,640.5,392.5,166.5,35.5,4.5
250100,10137.0,637.5,390.5,165.5,34.5,4.5
250200,10134.5,634.5,387.5,161.0,33.5,4.5
250300,10130.0,630.5,382.5,160.5,32.5,3.5
250400,10130.0,630.5,382.5,159.5,32.5,3.5
250500,10132.0,632.5,385.5,162.5,32.5,3.5
250600,10132.5,632.5,385.5,160.5,32.5,4.5
250700,10135.5,636.0,388.5,162.5,33.5,4.5
250800,10132.5,632.5,384.5,161.5,32.5,3.5
250900,10131.5,632.5,384.0,163.5,32.5,3.5
251000,10130.5,631.0,383.5,159.5,32.5,3.5
251100,10126.0,626.5,379.5,154.5,31.5,3.5
251200,10126.0,626.5,379.5,156.5,31.5,3.5
251300,10126.0,626.5,378.5,151.5,31.5,3.5
251400,10129.5,630.5,382.5,161.5,32.5,3.5
251500,10130.0,630.5,383.5,157.5,32.5,3.5
251600,10133.0,633.5,384.5,160.5,33.5,4.5
251700,10132.0,633.0,386.5,162.5,32.5,3.5
251800,10132.5,633.0,386.5,161.5,32.5,4.5
251900,10134.0,634.5,387.5,161.5,33.5,4.5
252000,10132.5,633.5,385.5,158.5,33.5,4.5
252100,10137.0,637.5,390.5,163.5,34.5,4.5
252200,10135.5,636.5,388.5,163.5,33.5,4.5
252300,10135.5,636.5,388.5,162.5,33.5,4.5
252400,10131.5,632.0,384.5,158.5,32.5,3.5
252500,10133.5,633.5,386.5,160.5,33.5,4.5
252600,10134.5,635.5,387.5,161.5,33.5,4.5
252700,10133.0,633.5,385.5,161.5,33.5,4.5
252800,10134.0,634.5,386.5,161.5,33.5,4.5
252900,10134.5,635.0,388.5,162.5,33.5,4.5
253000,10133.0,633.5,386.5,161.5,33.5,4.5
253100,10133.0,633.5,385.5,161.5,33.5,4.5
253200,10133.0,633.5,386.5,160.5,33.5,4.5
253300,10132.0,632.5,385.5,161.5,32.5,3.5
253400,10131.5,632.5,384.5,158.5,32.5,3.5
253500,10133.0,633.5,385.5,157.5,33.5,4.5
253600,10132.5,632.5,386.5,164.5,32.5,3.5
253700,10131.0,631.5,383.5,160.5,32.5,3.5
253800,10127.5,627.5,380.5,155.5,31.5,3.5
253900,10128.0,628.5,381.5,158.5,31.5,3.5
254000,10129.5,630.5,382.5,158.5,32.5,3.5
254100,10132.5,632.5,386.5,161.5,32.5,3.5
254200,10132.5,632.5,384.5,163.5,32.5,3.5
254300,10134.5,634.5,387.5,159.5,33.5,4.5
254400,10134.0,634.5,386.5,165.0,33.5,4.5
254500,10132.5,633.5,385.5,164.0,33.5,4.5
254600,10134.0,634.5,386.5,157.5,33.5,4.5
254700,10135.0,635.5,387.5,159.5,33.5,4.5
254800,10134.0,634.5,387.5,167.5,33.5,4.5
254900,10134.5,635.0,387.5,162.5,33.5,4.5
255000,10137.5,638.5,390.5,163.5,34.5,4.5
255100,10140.5,640.5,393.5,169.5,35.5,4.5
255200,10140.5,641.5,393.5,167.5,35.5,4.5
255300,10147.0,647.5,398.5,170.5,36.5,4.5
255400,10144.0,644.5,397.5,168.5,35.5,4.5
255500,10146.5,647.0,399.5,176.5,36.5,4.5
255600,10147.5,647.5,400.5,174.5,36.5,4.5
255700,10146.0,646.5,398.5,166.5,36.5,4.5
255800,10149.0,649.0,401.0,173.0,37.0,4.0
255900,10148.0,648.5,400.5,172.5,37.5,4.5
256000,10147.5,648.0,400.5,172.5,36.5,4.5
256100,10146.5,646.5,399.5,172.5,36.5,4.5
256200,10144.5,645.5,397.5,168.5,36.5,4.5
256300,10141.0,641.5,393.5,171.5,35.5,4.5
256400,10141.5,641.5,393.5,170.0,35.5,4.5
256500,10138.5,638.5,391.5,162.5,34.5,4.5
256600,10136.5,636.5,389.5,163.5,33.5,4.5
256700,10140.5,640.5,392.5,167.5,34.5,4.5
256800,10140.0,640.5,392.5,166.5,34.5,4.5
256900,10141.5,641.5,394.5,168.5,35.5,4.5
257000,10141.0,641.5,393.0,166.5,35.5,4.5
257100,10141.5,641.5,394.5,169.5,35.5,4.5
257200,10140.0,640.5,392.5,167.5,34.5,4.5
257300,10140.5,641.0,393.5,167.5,34.5,4.5
257400,10141.0,641.5,393.5,168.5,35.5,4.5
257500,10141.0,641.5,393.5,170.5,35.5,4.5
257600,10140.5,641.0,392.5,167.5,34.5,4.5
257700,10141.5,641.5,394.5,164.5,35.5,4.5
257800,10140.0,641.0,393.0,169.0,35.0,5.0
257900,10139.0,639.5,392.5,165.5,34.5,4.5
258000,10141.5,642.5,395.5,171.5,35.5,4.5
258100,10138.0,638.5,390.5,164.5,34.5,4.5
258200,10137.0,637.5,389.5,164.5,33.5,4.5
258300,10138.0,638.5,390.5,164.5,34.5,4.5
258400,10134.5,635.5,388.5,164.5,33.5,4.5
258500,10136.5,636.5,389.5,162.5,33.5,4.5
258600,10137.0,637.5,389.5,160.5,34.5,4.5
258700,10135.0,635.5,387.5,161.5,33.5,4.5
258800,10135.5,635.5,387.5,165.5,33.5,4.5
258900,10133.0,633.5,385.5,158.5,33.5,3.5
259000,10137.0,637.5,389.5,163.5,34.5,4.5
259100,10134.0,634.5,386.5,163.5,33.5,4.5
259200,10133.5,634.5,387.5,159.5,33.5,4.5
259300,10133.5,633.5,386.5,162.5,33.5,4.5
259400,10129.5,630.0,382.5,160.5,32.5,3.5
259500,10126.0,626.5,378.5,157.5,31.5,3.5
259600,10131.0,631.5,384.5,160.5,32.5,3.5
259700,10133.0,633.5,385.5,160.5,32.5,3.5
259800,10133.0,633.5,385.5,161.5,32.5,3.5
259900,10133.0,633.5,385.5,158.5,33.0,3.5
260000,10131.5,632.5,385.5,159.5,32.5,3.5
260100,10131.5,631.5,384.5,161.5,32.5,3.5
260200,10132.5,632.5,385.5,159.5,32.5,3.5
260300,10131.5,631.5,384.5,158.5,32.5,3.5
260400,10132.0,632.0,385.0,159.0,32.0,3.0
260500,10132.0,632.5,385.5,155.5,32.5,3.5
260600,10131.5,632.0,384.5,159.5,32.5,3.5
260700,10130.0,630.5,383.5,157.5,32.5,3.5
260800,10131.0,631.5,384.5,161.5,32.5,3.5
260900,10130.0,630.5,383.5,157.5,32.5,3.5
261000,10130.5,631.5,384.5,161.5,32.5,3.5
261100,10132.0,632.5,384.5,158.5,32.5,3.5
261200,10133.5,633.5,386.5,162.5,33.0,3.5
261300,10131.0,631.5,384.5,155.5,32.5,3.5
261400,10128.0,628.5,380.5,157.0,31.5,3.5
261500,10126.0,626.5,378.5,156.5,31.5,3.5
261600,10125.0,625.5,377.5,154.0,30.5,3.5
261700,10121.5,622.5,374.5,151.5,30.5,3.5
261800,10124.0,624.5,377.5,151.5,30.5,3.5
261900,10123.0,623.5,375.5,154.0,30.5,3.5
262000,10125.0,625.5,377.5,153.5,30.5,3.5
262100,10122.5,622.5,375.5,152.5,30.5,3.5
262200,10123.5,623.5,377.5,154.5,30.5,3.5
262300,10123.0,623.5,376.5,155.5,30.5,3.5
262400,10122.5,623.5,375.5,151.5,30.5,3.5
262500,10118.5,619.5,371.5,151.5,29.5,3.5
262600,10119.0,619.5,371.5,151.5,29.5,3.5
262700,10120.5,620.5,373.5,155.5,29.5,3.5
262800,10119.0,619.5,372.5,151.5,29.5,3.5
262900,10118.0,618.5,372.5,149.5,29.5,3.5
263000,10114.5,615.5,368.5,150.5,28.5,3.5
263100,10119.0,619.5,371.5,152.5,29.5,3.5
263200,10119.5,620.5,373.5,152.5,29.5,3.5
263300,10121.0,621.5,374.5,150.5,29.5,3.5
263400,10119.5,619.5,372.5,151.5,29.5,3.5
263500,10120.0,620.5,373.5,149.5,29.5,3.5
263600,10121.0,621.5,373.5,148.5,29.5,3.5
263700,10122.5,622.5,375.5,157.5,30.5,3.5
263800,10119.5,620.0,372.5,149.5,29.5,3.5
263900,10124.5,624.5,377.5,155.5,30.5,3.5
264000,10121.5,621.5,373.5,147.5,30.5,3.5
264100,10120.5,621.5,373.5,149.5,29.5,3.5
264200,10119.0,619.5,372.5,146.5,29.5,3.5
264300,10115.0,615.5,368.5,146.5,28.5,3.5
264400,10114.0,614.5,367.5,149.5,28.5,3.5
264500,10111.5,612.5,365.5,144.5,27.5,3.5
264600,10110.0,610.5,365.5,143.5,27.5,3.5
264700,10110.5,611.5,364.5,146.5,27.5,3.5
264800,10107.0,607.5,362.0,140.5,26.5,3.5
264900,10103.5,603.5,358.5,139.5,25.5,3.5
265000,10104.0,605.5,358.5,141.5,26.5,3.5
265100,10099.5,599.5,353.5,135.5,24.5,2.5
265200,10096.5,596.5,350.5,135.5,24.5,2.5
265300,10099.0,599.5,353.5,137.5,24.5,2.5
265400,10098.5,599.5,352.5,134.5,24.5,2.5
265500,10100.0,600.5,354.5,137.5,25.5,3.5
265600,10096.5,597.5,351.5,131.0,24.5,2.5
265700,10100.5,600.0,354.0,136.0,25.0,3.0
265800,10102.0,602.5,356.5,141.5,25.5,3.5
265900,10100.5,601.0,354.5,137.5,25.5,3.5
266000,10100.0,600.5,354.5,136.5,25.5,3.5
266100,10100.0,600.5,353.5,135.5,25.5,3.5
266200,10098.0,598.5,351.5,135.5,24.5,2.5
266300,10099.5,600.0,352.5,136.5,25.5,2.5
266400,10101.5,602.5,355.5,137.5,25.5,3.5
266500,10102.5,603.0,356.5,137.5,25.5,3.5
266600,10107.5,607.5,360.5,143.5,26.5,3.5
266700,10105.0,605.5,359.5,138.5,26.5,3.5
266800,10105.5,605.5,359.5,140.5,26.5,3.5
266900,10105.5,605.5,359.5,144.5,26.5,3.5
267000,10107.5,608.5,360.5,144.5,26.5,3.5
267100,10111.5,611.0,365.0,145.0,27.0,3.0
267200,10110.0,610.5,362.5,143.5,27.5,3.5
267300,10113.5,614.5,366.5,147.5,28.5,3.5
267400,10109.0,609.5,363.5,143.5,27.5,3.5
267500,10109.0,609.5,362.5,146.5,27.5,3.5
267600,10108.5,608.5,361.5,143.5,26.5,3.5
267700,10108.5,609.5,363.5,141.5,27.5,3.5
267800,10108.0,608.0,361.0,145.0,26.0,3.0
267900,10107.5,608.5,361.5,148.0,26.5,3.5
268000,10108.0,608.5,361.5,140.5,26.5,3.5
268100,10110.0,610.5,363.5,145.5,27.5,3.5
268200,10111.5,611.0,365.0,145.0,27.0,3.0
268300,10109.5,610.5,363.5,145.0,27.5,3.5
268400,10111.5,612.0,366.5,145.5,27.5,3.5
268500,10112.0,612.5,364.5,145.5,27.5,3.5
268600,10114.5,615.5,368.5,147.5,28.5,3.5
268700,10112.0,612.5,364.5,144.5,27.5,3.5
268800,10113.5,614.5,367.5,144.5,28.5,3.5
268900,10110.5,610.5,364.5,143.5,27.5,3.5
269000,10109.5,610.5,362.5,146.0,27.5,3.5
269100,10109.5,610.0,364.0,139.0,27.0,3.0
269200,10109.5,610.5,363.0,144.5,27.5,3.5
269300,10110.0,610.5,363.5,144.5,27.5,3.5
269400,10112.0,612.5,365.5,146.5,27.5,3.5
269500,10114.5,615.5,368.5,149.5,28.5,3.5
269600,10114.5,614.5,367.5,145.5,28.5,3.5
269700,10115.0,615.5,369.5,152.5,28.5,3.5
269800,10118.0,618.5,371.5,153.5,29.5,3.5
269900,10115.5,615.5,368.5,147.5,28.5,3.5
270000,10112.5,613.0,366.5,146.5,27.5,3.5
270100,10110.5,611.0,364.5,146.5,27.5,3.5
270200,10108.0,608.5,362.5,144.5,26.5,3.5
270300,10108.0,608.5,361.5,145.5,26.5,3.5
270400,10105.5,606.5,360.5,143.5,26.5,3.5
270500,10105.5,605.5,359.5,140.5,26.5,3.5
270600,10109.0,609.5,363.5,143.5,27.5,3.5
270700,10106.5,607.5,360.5,141.5,26.5,3.5
270800,10105.0,605.5,359.5,141.5,26.5,3.5
270900,10103.5,604.5,357.5,140.5,26.5,3.5
271000,10102.5,602.5,355.5,137.5,25.5,3.5
271100,10101.5,602.0,356.5,135.5,25.5,3.5
271200,10101.0,601.5,354.5,138.5,25.5,3.5
271300,10100.0,600.5,353.5,135.5,25.5,3.5
271400,10102.0,602.5,355.5,140.5,25.5,3.5
271500,10101.5,602.0,354.5,137.5,25.5,3.5
271600,10099.0,599.5,353.5,135.5,25.5,3.5
271700,10102.5,603.5,358.5,138.5,25.5,3.5
271800,10101.5,601.5,355.5,134.5,25.5,3.5
271900,10104.0,604.5,358.5,139.5,26.5,3.5
272000,10104.0,604.5,356.5,141.5,26.5,3.5
272100,10103.5,604.5,357.5,138.5,26.5,3.5
272200,10106.0,606.5,359.5,141.5,26.5,3.5
272300,10104.5,604.5,358.5,142.5,26.5,3.5
272400,10103.5,604.5,358.5,138.5,26.5,3.5
272500,10103.5,603.5,356.5,139.5,25.5,3.5
272600,10106.5,607.5,360.5,141.5,26.5,3.5
272700,10109.0,609.5,362.5,141.5,27.5,3.5
272800,10107.0,607.5,360.5,142.5,26.5,3.5
272900,10104.5,605.5,357.5,139.5,26.5,3.5
273000,10103.5,604.5,357.5,139.5,26.5,3.5
273100,10104.0,604.5,358.5,140.5,26.5,3.5
273200,10106.0,606.5,360.5,137.5,26.5,3.5
273300,10106.0,606.5,360.5,140.5,26.5,3.5
273400,10103.5,604.0,357.5,144.5,25.5,3.5
273500,10104.0,604.5,357.5,139.5,26.5,3.5
273600,10102.0,602.5,355.5,138.5,25.5,3.5
273700,10103.0,603.5,356.5,138.5,25.5,3.5
273800,10102.5,603.0,355.5,138.5,25.5,3.5
273900,10105.0,605.5,360.5,141.5,26.5,3.5
274000,10105.5,606.5,359.5,142.5,26.5,3.5
274100,10103.5,604.0,357.5,141.5,25.5,3.5
274200,10100.5,601.0,354.5,140.5,25.5,3.5
274300,10097.5,597.5,351.5,132.5,24.5,2.5
274400,10098.5,598.5,352.5,132.5,24.5,2.5
274500,10097.0,597.5,349.5,136.0,24.5,2.5
274600,10095.0,595.5,349.5,133.5,24.5,2.5
274700,10096.5,597.0,350.5,134.5,24.5,2.5
274800,10098.5,599.5,352.5,140.5,24.5,2.5
274900,10099.0,599.5,352.5,137.5,25.5,3.5
275000,10099.5,600.5,354.5,140.5,25.5,3.5
275100,10099.0,599.5,352.5,134.5,25.5,2.5
275200,10098.5,599.0,352.5,132.5,24.5,2.5
275300,10100.0,600.5,354.5,139.5,25.5,3.5
275400,10100.0,600.5,353.5,134.5,25.5,3.5
